imgUrl,questionStr,answerGroups,answerQuestions
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000467939.jpg""","""What type of sandwich is this?""","[[{""id"": ""g0.0"", ""content"": ""one with tomatoes""}], [{""id"": ""g1.0"", ""content"": ""sub""}], [{""id"": ""g2.0"", ""content"": ""submarine""}], [{""id"": ""g3.0"", ""content"": ""ham""}], [{""id"": ""g4.0"", ""content"": ""club""}], [{""id"": ""g5.0"", ""content"": ""american hero""}], [{""id"": ""g6.0"", ""content"": ""grinder""}], [{""id"": ""g7.0"", ""content"": ""italian""}], [{""id"": ""g8.0"", ""content"": ""caprese""}]]","[""What type of sandwich is this?"", ""What type of sandwich is this?"", ""What type of sandwich is this?"", ""What type of sandwich is this?"", ""What type of sandwich is this?"", ""What type of sandwich is this?"", ""What type of sandwich is this?"", ""What type of sandwich is this?"", ""What type of sandwich is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000468393.jpg""","""What team is he playing?""","[[{""id"": ""g0.0"", ""content"": ""red sox""}], [{""id"": ""g1.0"", ""content"": ""tennis""}], [{""id"": ""g2.0"", ""content"": ""don't know""}], [{""id"": ""g3.0"", ""content"": ""single""}], [{""id"": ""g4.0"", ""content"": ""opponent""}], [{""id"": ""g5.0"", ""content"": ""mets""}], [{""id"": ""g6.0"", ""content"": ""white""}], [{""id"": ""g7.0"", ""content"": ""adidas""}], [{""id"": ""g8.0"", ""content"": ""none""}]]","[""What team is he playing?"", ""What team is he playing?"", ""What team is he playing?"", ""What team is he playing?"", ""What team is he playing?"", ""What team is he playing?"", ""What team is he playing?"", ""What team is he playing?"", ""What team is he playing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047066.jpg""","""What kind of fruit is shown?""","[[{""id"": ""g0.0"", ""content"": ""squash""}], [{""id"": ""g1.0"", ""content"": ""okra""}], [{""id"": ""g2.0"", ""content"": ""no fruit""}, {""id"": ""g2.1"", ""content"": ""different types of squash""}], [{""id"": ""g3.0"", ""content"": ""squash, pumpkins""}], [{""id"": ""g4.0"", ""content"": ""orange""}], [{""id"": ""g5.0"", ""content"": ""pear""}], [{""id"": ""g6.0"", ""content"": ""potatoes""}], [{""id"": ""g7.0"", ""content"": ""gourds""}], [{""id"": ""g8.0"", ""content"": ""tangerine""}]]","[""What kind of fruit is shown?"", ""What kind of fruit is shown?"", ""What kind of fruit is shown?"", ""What kind of fruit is shown?"", ""What kind of fruit is shown?"", ""What kind of fruit is shown?"", ""What kind of fruit is shown?"", ""What kind of fruit is shown?"", ""What kind of fruit is shown?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000470774.jpg""","""What is the flat item laying down on top of the mini fridge to the middle right of the picture?""","[[{""id"": ""g0.0"", ""content"": ""napkin holders""}], [{""id"": ""g1.0"", ""content"": ""coke""}], [{""id"": ""g2.0"", ""content"": ""no fridge""}], [{""id"": ""g3.0"", ""content"": ""paper""}], [{""id"": ""g4.0"", ""content"": ""basket""}], [{""id"": ""g5.0"", ""content"": ""box""}], [{""id"": ""g6.0"", ""content"": ""curler""}], [{""id"": ""g7.0"", ""content"": ""none""}], [{""id"": ""g8.0"", ""content"": ""tv""}]]","[""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?"", ""What is the flat item laying down on top of the mini fridge to the middle right of the picture?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000471470.jpg""","""Why is one of the guys almost on his knees?""","[[{""id"": ""g0.0"", ""content"": ""pitching ball""}], [{""id"": ""g1.0"", ""content"": ""he's crouching""}], [{""id"": ""g2.0"", ""content"": ""to bat""}], [{""id"": ""g3.0"", ""content"": ""catcher""}], [{""id"": ""g4.0"", ""content"": ""watching""}], [{""id"": ""g5.0"", ""content"": ""praying""}], [{""id"": ""g6.0"", ""content"": ""he's sitting""}], [{""id"": ""g7.0"", ""content"": ""he's waiting""}], [{""id"": ""g8.0"", ""content"": ""no""}]]","[""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000471840.jpg""","""Who is on the front of the building?""","[[{""id"": ""g0.0"", ""content"": ""face of man""}, {""id"": ""g0.1"", ""content"": ""man""}], [{""id"": ""g1.0"", ""content"": ""lenin""}], [{""id"": ""g2.0"", ""content"": ""newton""}], [{""id"": ""g3.0"", ""content"": ""king""}], [{""id"": ""g4.0"", ""content"": ""abe lincoln""}], [{""id"": ""g5.0"", ""content"": ""caesar""}], [{""id"": ""g6.0"", ""content"": ""ben franklin""}], [{""id"": ""g7.0"", ""content"": ""clock""}], [{""id"": ""g8.0"", ""content"": ""fred""}]]","[""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047260.jpg""","""What is his tie supposed to look like?""","[[{""id"": ""g0.0"", ""content"": ""mr magoo""}], [{""id"": ""g1.0"", ""content"": ""pixels""}], [{""id"": ""g2.0"", ""content"": ""striped""}], [{""id"": ""g3.0"", ""content"": ""game""}], [{""id"": ""g4.0"", ""content"": ""sword""}], [{""id"": ""g5.0"", ""content"": ""letter i""}], [{""id"": ""g6.0"", ""content"": ""minecraft""}], [{""id"": ""g7.0"", ""content"": ""digital""}], [{""id"": ""g8.0"", ""content"": ""stairs""}]]","[""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047357.jpg""","""What is different about the trains?""","[[{""id"": ""g0.0"", ""content"": ""nothing""}], [{""id"": ""g1.0"", ""content"": ""fronts""}], [{""id"": ""g2.0"", ""content"": ""one is engine""}], [{""id"": ""g3.0"", ""content"": ""shape""}], [{""id"": ""g4.0"", ""content"": ""front""}], [{""id"": ""g5.0"", ""content"": ""one square one round""}, {""id"": ""g5.1"", ""content"": ""shape of front""}], [{""id"": ""g6.0"", ""content"": ""speed train vs traditional""}], [{""id"": ""g7.0"", ""content"": ""nose""}], [{""id"": ""g8.0"", ""content"": ""length""}]]","[""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000474075.jpg""","""What toy is sitting on a chair in the background?""","[[{""id"": ""g0.0"", ""content"": ""stuffed animal""}], [{""id"": ""g1.0"", ""content"": ""doll""}], [{""id"": ""g2.0"", ""content"": ""unclear""}], [{""id"": ""g3.0"", ""content"": ""action figure""}], [{""id"": ""g4.0"", ""content"": ""smaller chair""}], [{""id"": ""g5.0"", ""content"": ""none""}], [{""id"": ""g6.0"", ""content"": ""ball""}], [{""id"": ""g7.0"", ""content"": ""toddler toy""}], [{""id"": ""g8.0"", ""content"": ""plane""}]]","[""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047599.jpg""","""What is behind the animal?""","[[{""id"": ""g0.0"", ""content"": ""stone""}], [{""id"": ""g1.0"", ""content"": ""nobody""}], [{""id"": ""g2.0"", ""content"": ""wall and plants""}, {""id"": ""g2.1"", ""content"": ""wall""}], [{""id"": ""g3.0"", ""content"": ""hill""}], [{""id"": ""g4.0"", ""content"": ""hut""}], [{""id"": ""g5.0"", ""content"": ""building""}], [{""id"": ""g6.0"", ""content"": ""true""}], [{""id"": ""g7.0"", ""content"": ""forest""}], [{""id"": ""g8.0"", ""content"": ""trees""}]]","[""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000483028.jpg""","""What would the open item on the couch be used for?""","[[{""id"": ""g0.0"", ""content"": ""music""}], [{""id"": ""g1.0"", ""content"": ""listening""}], [{""id"": ""g2.0"", ""content"": ""to lay on""}], [{""id"": ""g3.0"", ""content"": ""charging cell phone""}], [{""id"": ""g4.0"", ""content"": ""clothing""}], [{""id"": ""g5.0"", ""content"": ""sleep""}], [{""id"": ""g6.0"", ""content"": ""dressing""}], [{""id"": ""g7.0"", ""content"": ""reading""}], [{""id"": ""g8.0"", ""content"": ""charging""}]]","[""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000483305.jpg""","""What do you think the woman is eating?""","[[{""id"": ""g0.0"", ""content"": ""soup""}], [{""id"": ""g1.0"", ""content"": ""chicken""}], [{""id"": ""g2.0"", ""content"": ""fries""}], [{""id"": ""g3.0"", ""content"": ""shrimp""}], [{""id"": ""g4.0"", ""content"": ""yes""}], [{""id"": ""g5.0"", ""content"": ""food""}], [{""id"": ""g6.0"", ""content"": ""gumbo""}], [{""id"": ""g7.0"", ""content"": ""pho""}], [{""id"": ""g8.0"", ""content"": ""beans""}]]","[""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000484123.jpg""","""What type of light bulb is in these two lamps?""","[[{""id"": ""g0.0"", ""content"": ""yellow""}], [{""id"": ""g1.0"", ""content"": ""energy saving""}, {""id"": ""g1.1"", ""content"": ""low level""}], [{""id"": ""g2.0"", ""content"": ""don't know""}], [{""id"": ""g3.0"", ""content"": ""cfc""}], [{""id"": ""g4.0"", ""content"": ""60 watt""}], [{""id"": ""g5.0"", ""content"": ""regular""}], [{""id"": ""g6.0"", ""content"": ""night""}], [{""id"": ""g7.0"", ""content"": ""led""}], [{""id"": ""g8.0"", ""content"": ""small""}]]","[""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?"", ""What type of light bulb is in these two lamps?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000484418.jpg""","""What era of avionics is this plane from?""","[[{""id"": ""g0.0"", ""content"": ""1930s""}, {""id"": ""g0.1"", ""content"": ""1930""}], [{""id"": ""g1.0"", ""content"": ""1950's""}, {""id"": ""g1.1"", ""content"": ""forties""}], [{""id"": ""g2.0"", ""content"": ""60s""}], [{""id"": ""g3.0"", ""content"": ""1920's""}], [{""id"": ""g4.0"", ""content"": ""50s""}, {""id"": ""g4.1"", ""content"": ""modern""}]]","[""What era of avionics is this plane from?"", ""What era of avionics is this plane from?"", ""What era of avionics is this plane from?"", ""What era of avionics is this plane from?"", ""What era of avionics is this plane from?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000490579.jpg""","""What flavor is on the sign?""","[[{""id"": ""g0.0"", ""content"": ""cannot tell""}, {""id"": ""g0.1"", ""content"": ""stop""}], [{""id"": ""g1.0"", ""content"": ""alto""}], [{""id"": ""g2.0"", ""content"": ""unknown""}], [{""id"": ""g3.0"", ""content"": ""vanilla""}], [{""id"": ""g4.0"", ""content"": ""red""}], [{""id"": ""g5.0"", ""content"": ""metal""}], [{""id"": ""g6.0"", ""content"": ""nochebuenas""}]]","[""What flavor is on the sign?"", ""What flavor is on the sign?"", ""What flavor is on the sign?"", ""What flavor is on the sign?"", ""What flavor is on the sign?"", ""What flavor is on the sign?"", ""What flavor is on the sign?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000049135.jpg""","""What is the man standing on?""","[[{""id"": ""g0.0"", ""content"": ""concrete""}], [{""id"": ""g1.0"", ""content"": ""wall""}], [{""id"": ""g2.0"", ""content"": ""tile""}], [{""id"": ""g3.0"", ""content"": ""railing""}], [{""id"": ""g4.0"", ""content"": ""floor""}], [{""id"": ""g5.0"", ""content"": ""rail""}], [{""id"": ""g6.0"", ""content"": ""step""}], [{""id"": ""g7.0"", ""content"": ""stage""}], [{""id"": ""g8.0"", ""content"": ""skateboard""}]]","[""What is the man standing on?"", ""What is the man standing on?"", ""What is the man standing on?"", ""What is the man standing on?"", ""What is the man standing on?"", ""What is the man standing on?"", ""What is the man standing on?"", ""What is the man standing on?"", ""What is the man standing on?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000491397.jpg""","""What kind of trees are in the background?""","[[{""id"": ""g0.0"", ""content"": ""elm""}], [{""id"": ""g1.0"", ""content"": ""evergreen""}], [{""id"": ""g2.0"", ""content"": ""green trees""}], [{""id"": ""g3.0"", ""content"": ""don't know""}], [{""id"": ""g4.0"", ""content"": ""eucalyptus""}], [{""id"": ""g5.0"", ""content"": ""cherry""}], [{""id"": ""g6.0"", ""content"": ""large""}], [{""id"": ""g7.0"", ""content"": ""maple""}], [{""id"": ""g8.0"", ""content"": ""pine""}]]","[""What kind of trees are in the background?"", ""What kind of trees are in the background?"", ""What kind of trees are in the background?"", ""What kind of trees are in the background?"", ""What kind of trees are in the background?"", ""What kind of trees are in the background?"", ""What kind of trees are in the background?"", ""What kind of trees are in the background?"", ""What kind of trees are in the background?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000491739.jpg""","""What is the horse made of?""","[[{""id"": ""g0.0"", ""content"": ""dna""}], [{""id"": ""g1.0"", ""content"": ""flesh""}], [{""id"": ""g2.0"", ""content"": ""real horse""}], [{""id"": ""g3.0"", ""content"": ""muscles""}], [{""id"": ""g4.0"", ""content"": ""flesh and bones""}, {""id"": ""g4.1"", ""content"": ""bones and hair and blood and water and organs""}], [{""id"": ""g5.0"", ""content"": ""suede""}], [{""id"": ""g6.0"", ""content"": ""fur""}], [{""id"": ""g7.0"", ""content"": ""meat""}], [{""id"": ""g8.0"", ""content"": ""blood cells""}]]","[""What is the horse made of?"", ""What is the horse made of?"", ""What is the horse made of?"", ""What is the horse made of?"", ""What is the horse made of?"", ""What is the horse made of?"", ""What is the horse made of?"", ""What is the horse made of?"", ""What is the horse made of?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000493857.jpg""","""What is the design on the floor?""","[[{""id"": ""g0.0"", ""content"": ""graffiti""}], [{""id"": ""g1.0"", ""content"": ""dirt""}], [{""id"": ""g2.0"", ""content"": ""stained""}], [{""id"": ""g3.0"", ""content"": ""brown""}], [{""id"": ""g4.0"", ""content"": ""solid subfloor""}], [{""id"": ""g5.0"", ""content"": ""no design""}], [{""id"": ""g6.0"", ""content"": ""dirty""}], [{""id"": ""g7.0"", ""content"": ""cement""}], [{""id"": ""g8.0"", ""content"": ""none""}]]","[""What is the design on the floor?"", ""What is the design on the floor?"", ""What is the design on the floor?"", ""What is the design on the floor?"", ""What is the design on the floor?"", ""What is the design on the floor?"", ""What is the design on the floor?"", ""What is the design on the floor?"", ""What is the design on the floor?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000493947.jpg""","""What restaurant is this?""","[[{""id"": ""g0.0"", ""content"": ""olive garden""}], [{""id"": ""g1.0"", ""content"": ""chinese""}], [{""id"": ""g2.0"", ""content"": ""asian""}], [{""id"": ""g3.0"", ""content"": ""cafeteria""}], [{""id"": ""g4.0"", ""content"": ""japanese""}], [{""id"": ""g5.0"", ""content"": ""noodle""}], [{""id"": ""g6.0"", ""content"": ""soup kitchen""}], [{""id"": ""g7.0"", ""content"": ""mom's""}]]","[""What restaurant is this?"", ""What restaurant is this?"", ""What restaurant is this?"", ""What restaurant is this?"", ""What restaurant is this?"", ""What restaurant is this?"", ""What restaurant is this?"", ""What restaurant is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000102316.jpg""","""What type of scene is this?""","[[{""id"": ""g0.0"", ""content"": ""countryside""}], [{""id"": ""g1.0"", ""content"": ""rural""}], [{""id"": ""g2.0"", ""content"": ""country""}], [{""id"": ""g3.0"", ""content"": ""landscape""}], [{""id"": ""g4.0"", ""content"": ""scenic""}], [{""id"": ""g5.0"", ""content"": ""mountains and fields""}], [{""id"": ""g6.0"", ""content"": ""road""}], [{""id"": ""g7.0"", ""content"": ""outdoors""}], [{""id"": ""g8.0"", ""content"": ""field""}]]","[""What type of scene is this?"", ""What type of scene is this?"", ""What type of scene is this?"", ""What type of scene is this?"", ""What type of scene is this?"", ""What type of scene is this?"", ""What type of scene is this?"", ""What type of scene is this?"", ""What type of scene is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000102684.jpg""","""How does the girl have her hair styled?""","[[{""id"": ""g0.0"", ""content"": ""in ponytail""}, {""id"": ""g0.1"", ""content"": ""in hat""}], [{""id"": ""g1.0"", ""content"": ""unknown""}], [{""id"": ""g2.0"", ""content"": ""up""}], [{""id"": ""g3.0"", ""content"": ""ponytail""}], [{""id"": ""g4.0"", ""content"": ""helmet""}], [{""id"": ""g5.0"", ""content"": ""tucked""}], [{""id"": ""g6.0"", ""content"": ""wrapped""}], [{""id"": ""g7.0"", ""content"": ""in heat""}], [{""id"": ""g8.0"", ""content"": ""nothing""}]]","[""How does the girl have her hair styled?"", ""How does the girl have her hair styled?"", ""How does the girl have her hair styled?"", ""How does the girl have her hair styled?"", ""How does the girl have her hair styled?"", ""How does the girl have her hair styled?"", ""How does the girl have her hair styled?"", ""How does the girl have her hair styled?"", ""How does the girl have her hair styled?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000102739.jpg""","""What is to the left?""","[[{""id"": ""g0.0"", ""content"": ""laptop""}], [{""id"": ""g1.0"", ""content"": ""storage""}], [{""id"": ""g2.0"", ""content"": ""stereo""}], [{""id"": ""g3.0"", ""content"": ""server""}], [{""id"": ""g4.0"", ""content"": ""record player""}], [{""id"": ""g5.0"", ""content"": ""speakers""}], [{""id"": ""g6.0"", ""content"": ""couch""}], [{""id"": ""g7.0"", ""content"": ""cabinet""}], [{""id"": ""g8.0"", ""content"": ""chair""}]]","[""What is to the left?"", ""What is to the left?"", ""What is to the left?"", ""What is to the left?"", ""What is to the left?"", ""What is to the left?"", ""What is to the left?"", ""What is to the left?"", ""What is to the left?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000103361.jpg""","""Where is the bus going?""","[[{""id"": ""g0.0"", ""content"": ""somewhere""}], [{""id"": ""g1.0"", ""content"": ""straight""}], [{""id"": ""g2.0"", ""content"": ""not sure""}], [{""id"": ""g3.0"", ""content"": ""everett""}], [{""id"": ""g4.0"", ""content"": ""gemist square""}], [{""id"": ""g5.0"", ""content"": ""square""}], [{""id"": ""g6.0"", ""content"": ""grant street""}], [{""id"": ""g7.0"", ""content"": ""can't tell""}], [{""id"": ""g8.0"", ""content"": ""downtown""}]]","[""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000106199.jpg""","""What is the woman wearing?""","[[{""id"": ""g0.0"", ""content"": ""knickers""}], [{""id"": ""g1.0"", ""content"": ""shorts and shirt""}], [{""id"": ""g2.0"", ""content"": ""menswear""}], [{""id"": ""g3.0"", ""content"": ""golf clothes""}], [{""id"": ""g4.0"", ""content"": ""suit""}], [{""id"": ""g5.0"", ""content"": ""tie""}], [{""id"": ""g6.0"", ""content"": ""vest""}], [{""id"": ""g7.0"", ""content"": ""shorts""}], [{""id"": ""g8.0"", ""content"": ""men's clothing""}]]","[""What is the woman wearing?"", ""What is the woman wearing?"", ""What is the woman wearing?"", ""What is the woman wearing?"", ""What is the woman wearing?"", ""What is the woman wearing?"", ""What is the woman wearing?"", ""What is the woman wearing?"", ""What is the woman wearing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000108360.jpg""","""What style shoes does the child wear?""","[[{""id"": ""g0.0"", ""content"": ""tennis shoes""}], [{""id"": ""g1.0"", ""content"": ""sneakers""}], [{""id"": ""g2.0"", ""content"": ""don't know""}], [{""id"": ""g3.0"", ""content"": ""boat shoes""}, {""id"": ""g3.1"", ""content"": ""brown shoes""}], [{""id"": ""g4.0"", ""content"": ""plaid""}], [{""id"": ""g5.0"", ""content"": ""slip ons""}], [{""id"": ""g6.0"", ""content"": ""casual""}], [{""id"": ""g7.0"", ""content"": ""moccasins""}], [{""id"": ""g8.0"", ""content"": ""sneaker""}]]","[""What style shoes does the child wear?"", ""What style shoes does the child wear?"", ""What style shoes does the child wear?"", ""What style shoes does the child wear?"", ""What style shoes does the child wear?"", ""What style shoes does the child wear?"", ""What style shoes does the child wear?"", ""What style shoes does the child wear?"", ""What style shoes does the child wear?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000001084.jpg""","""What is the tool in the middle used for?""","[[{""id"": ""g0.0"", ""content"": ""playing""}], [{""id"": ""g1.0"", ""content"": ""wires""}], [{""id"": ""g2.0"", ""content"": ""gripping""}], [{""id"": ""g3.0"", ""content"": ""grip items""}], [{""id"": ""g4.0"", ""content"": ""removing""}], [{""id"": ""g5.0"", ""content"": ""players""}], [{""id"": ""g6.0"", ""content"": ""clamping""}], [{""id"": ""g7.0"", ""content"": ""cutting wire""}, {""id"": ""g7.1"", ""content"": ""cutting wires""}], [{""id"": ""g8.0"", ""content"": ""grabbing things""}]]","[""What is the tool in the middle used for?"", ""What is the tool in the middle used for?"", ""What is the tool in the middle used for?"", ""What is the tool in the middle used for?"", ""What is the tool in the middle used for?"", ""What is the tool in the middle used for?"", ""What is the tool in the middle used for?"", ""What is the tool in the middle used for?"", ""What is the tool in the middle used for?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000110855.jpg""","""What kind of pattern is on the bowl?""","[[{""id"": ""g0.0"", ""content"": ""paisley""}], [{""id"": ""g1.0"", ""content"": ""spiral floral""}], [{""id"": ""g2.0"", ""content"": ""swirly one""}], [{""id"": ""g3.0"", ""content"": ""orange and white""}], [{""id"": ""g4.0"", ""content"": ""swirls""}], [{""id"": ""g5.0"", ""content"": ""floral""}], [{""id"": ""g6.0"", ""content"": ""spirals""}], [{""id"": ""g7.0"", ""content"": ""asian""}], [{""id"": ""g8.0"", ""content"": ""flower""}]]","[""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?"", ""What kind of pattern is on the bowl?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000112253.jpg""","""What game are they playing?""","[[{""id"": ""g0.0"", ""content"": ""marbles""}], [{""id"": ""g1.0"", ""content"": ""refrigerator repair""}], [{""id"": ""g2.0"", ""content"": ""not game""}], [{""id"": ""g3.0"", ""content"": ""dice""}], [{""id"": ""g4.0"", ""content"": ""unknown""}], [{""id"": ""g5.0"", ""content"": ""jacks""}], [{""id"": ""g6.0"", ""content"": ""find ball""}], [{""id"": ""g7.0"", ""content"": ""nothing""}], [{""id"": ""g8.0"", ""content"": ""ta""}]]","[""What game are they playing?"", ""What game are they playing?"", ""What game are they playing?"", ""What game are they playing?"", ""What game are they playing?"", ""What game are they playing?"", ""What game are they playing?"", ""What game are they playing?"", ""What game are they playing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000112253.jpg""","""What is on the wall in front of the men?""","[[{""id"": ""g0.0"", ""content"": ""sign""}], [{""id"": ""g1.0"", ""content"": ""paper""}], [{""id"": ""g2.0"", ""content"": ""picture""}], [{""id"": ""g3.0"", ""content"": ""furnace""}], [{""id"": ""g4.0"", ""content"": ""magnet""}], [{""id"": ""g5.0"", ""content"": ""nothing""}], [{""id"": ""g6.0"", ""content"": ""sticker""}], [{""id"": ""g7.0"", ""content"": ""oven""}], [{""id"": ""g8.0"", ""content"": ""paint""}]]","[""What is on the wall in front of the men?"", ""What is on the wall in front of the men?"", ""What is on the wall in front of the men?"", ""What is on the wall in front of the men?"", ""What is on the wall in front of the men?"", ""What is on the wall in front of the men?"", ""What is on the wall in front of the men?"", ""What is on the wall in front of the men?"", ""What is on the wall in front of the men?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000112604.jpg""","""Which tennis event is this?""","[[{""id"": ""g0.0"", ""content"": ""not sure""}, {""id"": ""g0.1"", ""content"": ""us open""}], [{""id"": ""g1.0"", ""content"": ""wimbledon""}], [{""id"": ""g2.0"", ""content"": ""french open""}], [{""id"": ""g3.0"", ""content"": ""amateur""}], [{""id"": ""g4.0"", ""content"": ""aeg""}], [{""id"": ""g5.0"", ""content"": ""practice""}], [{""id"": ""g6.0"", ""content"": ""match""}], [{""id"": ""g7.0"", ""content"": ""tennis""}], [{""id"": ""g8.0"", ""content"": ""nationals""}]]","[""Which tennis event is this?"", ""Which tennis event is this?"", ""Which tennis event is this?"", ""Which tennis event is this?"", ""Which tennis event is this?"", ""Which tennis event is this?"", ""Which tennis event is this?"", ""Which tennis event is this?"", ""Which tennis event is this?""]"
