HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject,Turkle.Username,ambiguity_type 
495720,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24010,129,,Mon Jun 06 14:43:58 UTC 2022,Mon Jun 06 14:45:32 UTC 2022,,,,,94,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000252194.jpg""","""What kind of lamp post is that?""","[[{""id"": ""g0.2"", ""content"": ""street""}], [{""id"": ""g1.1"", ""content"": ""triple""}], [{""id"": ""g2.1"", ""content"": ""electric""}], [{""id"": ""g3.1"", ""content"": ""victorian""}], [{""id"": ""g4.0"", ""content"": ""iron""}]]","[""What kind of lamp post is that for?"", ""What kind of lamp post lights is that?"", ""What kind of lamp post is that powered by?"", ""What kind of lamp post is that timewise?"", ""What kind of material lamp post is that?""]",252194001,"[[{'id': 'g0.2', 'content': 'street'}, {'id': 'g0.0', 'content': 'street lamp post'}, {'id': 'g0.1', 'content': 'street'}, {'id': 'g0.0', 'content': 'street lamp post'}, {'id': 'g0.1', 'content': 'street'}, {'id': 'g0.1', 'content': 'street'}, {'id': 'g0.0', 'content': 'street lamp post'}], [{'id': 'g1.1', 'content': 'triple'}, {'id': 'g1.0', 'content': 'triple'}, {'id': 'g1.0', 'content': 'triple'}], [{'id': 'g2.1', 'content': 'electric'}, {'id': 'g2.0', 'content': 'gaslamp'}, {'id': 'g2.0', 'content': 'gaslamp'}], [{'id': 'g3.1', 'content': 'victorian'}, {'id': 'g3.0', 'content': 'antique'}, {'id': 'g3.0', 'content': 'antique'}], [{'id': 'g4.0', 'content': 'iron'}]]","[""Where is that lamp post found?"",""How many lights does that lamp post have?"",""What is that lamp post powered by?"",""What style of lamp post is that?"",""What material is that lamp post made of?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495721,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24011,129,,Mon Jun 06 14:45:32 UTC 2022,Mon Jun 06 14:46:16 UTC 2022,,,,,44,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000477567.jpg""","""What age group are most of these people in?""","[[{""id"": ""g0.3"", ""content"": ""senior citizens""}], [{""id"": ""g1.2"", ""content"": ""sixties""}]]","[""What age group are most of these people called?"", ""What specific age group are most of these people in?""]",477567013,"[[{'id': 'g0.3', 'content': 'senior citizens'}, {'id': 'g0.0', 'content': 'senior citizens'}, {'id': 'g0.1', 'content': 'sixties'}, {'id': 'g0.0', 'content': 'senior citizens'}, {'id': 'g0.1', 'content': 'sixties'}, {'id': 'g0.1', 'content': 'sixties'}, {'id': 'g0.0', 'content': 'senior citizens'}], [{'id': 'g1.2', 'content': 'sixties'}, {'id': 'g1.0', 'content': 'seniors'}, {'id': 'g1.0', 'content': 'seniors'}]]","[""What is the name of the age group these people are in?"",""What is the age of most of these people?""]",false,,"""All answer the same question""",,,jgualla1,"skip"""
495722,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24012,129,,Mon Jun 06 14:46:16 UTC 2022,Mon Jun 06 14:46:35 UTC 2022,,,,,19,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000169480.jpg""","""What kind of flowers are these?""","[[{""id"": ""g0.6"", ""content"": ""daisy""}], [{""id"": ""g1.1"", ""content"": ""purple""}]]","[""What kind of flowers are these possibly?"", ""What  are these flowers colored?""]",169480003,"[[{'id': 'g0.6', 'content': 'daisy'}, {'id': 'g0.0', 'content': 'daisy'}, {'id': 'g0.0', 'content': 'daisy'}], [{'id': 'g1.1', 'content': 'purple'}, {'id': 'g1.0', 'content': 'hydrangea'}, {'id': 'g1.0', 'content': 'hydrangea'}]]","[""What is the name of these flower?"",""What color are these flowers?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495724,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24014,129,,Mon Jun 06 14:47:00 UTC 2022,Mon Jun 06 14:47:49 UTC 2022,,,,,49,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000233201.jpg""","""Whose bathroom is this?""","[[{""id"": ""g0.2"", ""content"": ""man's""}], [{""id"": ""g1.1"", ""content"": ""my house""}], [{""id"": ""g2.0"", ""content"": ""motel""}]]","[""Whose bathroom is this by gender?"", ""Whose bathroom is this found at?"", ""What business bathroom is this ?""]",233201001,"[[{'id': 'g0.2', 'content': ""man's""}, {'id': 'g0.0', 'content': ""man's""}, {'id': 'g0.1', 'content': 'my house'}, {'id': 'g0.0', 'content': ""man's""}, {'id': 'g0.1', 'content': 'my house'}, {'id': 'g0.1', 'content': 'my house'}, {'id': 'g0.0', 'content': ""man's""}], [{'id': 'g1.1', 'content': 'my house'}, {'id': 'g1.0', 'content': 'home'}, {'id': 'g1.0', 'content': 'home'}], [{'id': 'g2.0', 'content': 'motel'}]]","[""Whose bathroom is this by gender?"",""In what house is this bathroom found?"",""What business's bathroom is this?""]",false,,"""All answer the same question""",,,jgualla1,"M/B . M/A """
495725,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24015,129,,Mon Jun 06 14:47:50 UTC 2022,Mon Jun 06 14:48:24 UTC 2022,,,,,34,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000479697.jpg""","""What is this woman holding?""","[[{""id"": ""g0.6"", ""content"": ""her knees""}], [{""id"": ""g1.1"", ""content"": ""motorcycle""}]]","[""What is this woman holding onto?"", ""What is this woman that is holding on sitting on?""]",479697012,"[[{'id': 'g0.6', 'content': 'her knees'}, {'id': 'g0.0', 'content': 'her knee'}, {'id': 'g0.1', 'content': 'her knees'}, {'id': 'g0.0', 'content': 'her knee'}, {'id': 'g0.1', 'content': 'her knees'}, {'id': 'g0.1', 'content': 'her knees'}, {'id': 'g0.0', 'content': 'her knee'}], [{'id': 'g1.1', 'content': 'motorcycle'}, {'id': 'g1.0', 'content': 'person'}, {'id': 'g1.0', 'content': 'person'}]]","[""What is the woman in the back of the motorcycle holding?"",""What is the woman in the front of the motorcycle holding?""]",false,,"""All answer the same question""",,,jgualla1,"A/M"""
495726,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24016,129,,Mon Jun 06 14:48:24 UTC 2022,Mon Jun 06 14:49:09 UTC 2022,,,,,45,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000369397.jpg""","""What kind of bowl is this?""","[[{""id"": ""g0.0"", ""content"": ""orange""}], [{""id"": ""g1.0"", ""content"": ""dinner""}], [{""id"": ""g2.0"", ""content"": ""glass""}], [{""id"": ""g3.0"", ""content"": ""veggie""}], [{""id"": ""g4.1"", ""content"": ""plate""}]]","[""What kind of bowl color is this?"", ""What kind of meal bowl is this?"", ""What kind of bow material is this?"", ""What type of food is in this bowl?"", ""What kind of shape is this bowl?""]",369397002,"[[{'id': 'g0.0', 'content': 'orange'}], [{'id': 'g1.0', 'content': 'dinner'}], [{'id': 'g2.0', 'content': 'glass'}], [{'id': 'g3.0', 'content': 'veggie'}], [{'id': 'g4.1', 'content': 'plate'}]]","[""What color is this bowl?"",""What meal is this bowl for?"",""What is the bowl made of?"",""What type of food is in this bowl?"",""What is this bowl called?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495728,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24018,129,,Mon Jun 06 14:49:33 UTC 2022,Mon Jun 06 14:50:34 UTC 2022,,,,,61,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000347177.jpg""","""Why does this sign say stop?""","[[{""id"": ""g0.2"", ""content"": ""cars must stop""}], [{""id"": ""g1.1"", ""content"": ""for traffic""}], [{""id"": ""g2.2"", ""content"": ""it's at intersection""}]]","[""What does this sign say?"", ""Why does this sign say stop here?"", ""Where does this sign say stop?""]",347177004,"[[{'id': 'g0.2', 'content': 'cars must stop'}, {'id': 'g0.0', 'content': 'stop'}, {'id': 'g0.1', 'content': 'stop sign'}, {'id': 'g0.0', 'content': 'stop'}, {'id': 'g0.1', 'content': 'stop sign'}, {'id': 'g0.2', 'content': 'cars must stop'}, {'id': 'g0.1', 'content': 'stop sign'}, {'id': 'g0.0', 'content': 'stop'}, {'id': 'g0.2', 'content': 'cars must stop'}], [{'id': 'g1.1', 'content': 'for traffic'}, {'id': 'g1.0', 'content': 'to keep traffic under control'}, {'id': 'g1.0', 'content': 'to keep traffic under control'}, {'id': 'g1.1', 'content': 'for traffic'}], [{'id': 'g2.2', 'content': ""it's at intersection""}, {'id': 'g2.0', 'content': 'it is intersection'}, {'id': 'g2.1', 'content': ""there's intersection""}, {'id': 'g2.0', 'content': 'it is intersection'}, {'id': 'g2.1', 'content': ""there's intersection""}, {'id': 'g2.2', 'content': ""it's at intersection""}, {'id': 'g2.1', 'content': ""there's intersection""}, {'id': 'g2.0', 'content': 'it is intersection'}, {'id': 'g2.2', 'content': ""it's at intersection""}]]","[""What does this sign indicate?"",""What is this sign intended for?"",""Where is this sign?""]",false,,"""All answer the same question""",,,jgualla1,"A/P.A/C.A/G"""
495729,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24019,129,,Mon Jun 06 14:50:34 UTC 2022,Mon Jun 06 14:51:10 UTC 2022,,,,,36,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000480685.jpg""","""Where is the car parked?""","[[{""id"": ""g0.0"", ""content"": ""below""}], [{""id"": ""g1.4"", ""content"": ""parking lot""}], [{""id"": ""g2.2"", ""content"": ""on street""}]]","[""Where is the car parked in photo?"", ""What place is the car parked at?"", ""What is the car parked on?""]",480685000,"[[{'id': 'g0.0', 'content': 'below'}], [{'id': 'g2.2', 'content': 'on street'}, {'id': 'g2.1', 'content': 'by airport terminal'}, {'id': 'g2.0', 'content': 'at airport'}, {'id': 'g2.1', 'content': 'by airport terminal'}, {'id': 'g2.0', 'content': 'at airport'}, {'id': 'g2.0', 'content': 'at airport'}, {'id': 'g2.1', 'content': 'by airport terminal'}, {'id': 'g1.4', 'content': 'parking lot'}, {'id': 'g1.0', 'content': 'end of runway'}, {'id': 'g1.0', 'content': 'end of runway'}]]","[""Where is the car parked in terms of the airplane?"",""In what location is the car parked?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495730,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24020,129,,Mon Jun 06 14:51:10 UTC 2022,Mon Jun 06 14:51:56 UTC 2022,,,,,46,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000218546.jpg""","""What is on the sides of the motorbike?""","[[{""id"": ""g0.7"", ""content"": ""suitcases""}], [{""id"": ""g1.0"", ""content"": ""bikes""}]]","[""What is on the sides of the motorbike called?"", ""What is on the left side of the motorbike in photo?""]",218546006,"[[{'id': 'g0.7', 'content': 'suitcases'}, {'id': 'g0.0', 'content': 'suitcases'}, {'id': 'g0.0', 'content': 'suitcases'}], [{'id': 'g1.0', 'content': 'bikes'}]]","[""What is directly on the sides of the motorbike?"",""What is near the sides of the motobike?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495732,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24022,129,,Mon Jun 06 14:52:20 UTC 2022,Mon Jun 06 14:53:05 UTC 2022,,,,,45,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000482505.jpg""","""What is the tail light of the automobile leaving a trail?""","[[{""id"": ""g0.0"", ""content"": ""left""}], [{""id"": ""g1.6"", ""content"": ""motorcycle tail light""}], [{""id"": ""g2.0"", ""content"": ""red""}]]","[""Where directionally is the tail light of the automobile leaving a trail in the photo?"", ""What is causing the tail light of the automobile leaving a trail?"", ""What is the tail light color of the automobile leaving a trail?""]",482505002,"[[{'id': 'g1.6', 'content': 'motorcycle tail light'}, {'id': 'g1.0', 'content': 'movement'}, {'id': 'g1.0', 'content': 'movement'}], [{'id': 'g2.0', 'content': 'red'}]]","[""What is causing the tail light of the automobile leaving a trail?"",""What is the tail light color of the automobile leaving a trail?""]",true,value,"""flag""",,,jgualla1,"A/C.A/K"""
495733,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24023,129,,Mon Jun 06 14:53:05 UTC 2022,Mon Jun 06 14:53:20 UTC 2022,,,,,15,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000277857.jpg""","""What are they eating?""","[[{""id"": ""g0.5"", ""content"": ""lasagna and salad""}], [{""id"": ""g1.1"", ""content"": ""dinner""}]]","[""What are they eating from the plate?"", ""What meal are they eating?""]",277857023,"[[{'id': 'g0.5', 'content': 'lasagna and salad'}, {'id': 'g0.0', 'content': 'pasta of some kind and greens'}, {'id': 'g0.1', 'content': 'pasta and salad'}, {'id': 'g0.2', 'content': 'lasagna and salad'}, {'id': 'g0.0', 'content': 'pasta of some kind and greens'}, {'id': 'g0.1', 'content': 'pasta and salad'}, {'id': 'g0.2', 'content': 'lasagna and salad'}, {'id': 'g0.1', 'content': 'pasta and salad'}, {'id': 'g0.0', 'content': 'pasta of some kind and greens'}, {'id': 'g0.2', 'content': 'lasagna and salad'}, {'id': 'g0.2', 'content': 'lasagna and salad'}, {'id': 'g0.0', 'content': 'pasta of some kind and greens'}, {'id': 'g0.1', 'content': 'pasta and salad'}], [{'id': 'g1.1', 'content': 'dinner'}, {'id': 'g1.0', 'content': 'lunch'}, {'id': 'g1.0', 'content': 'lunch'}, {'id': 'g1.1', 'content': 'dinner'}]]","[""What food items are they eating?"",""What meal are they eating?""]",false,,"""All answer the same question""",,,jgualla1,"skip"""
495734,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24024,129,,Mon Jun 06 14:53:20 UTC 2022,Mon Jun 06 14:53:46 UTC 2022,,,,,26,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000485131.jpg""","""How old is this photo?""","[[{""id"": ""g0.5"", ""content"": ""1 year""}], [{""id"": ""g1.0"", ""content"": ""2000""}], [{""id"": ""g2.1"", ""content"": ""it's new""}]]","[""How old is this photo in years?"", ""How old is this photo by year?"", ""How old is this photo in time?""]",485131011,"[[{'id': 'g0.5', 'content': '1 year'}, {'id': 'g0.0', 'content': '1 year'}, {'id': 'g0.0', 'content': '1 year'}], [{'id': 'g1.0', 'content': '2000'}], [{'id': 'g2.1', 'content': ""it's new""}, {'id': 'g2.0', 'content': '10 years'}, {'id': 'g2.0', 'content': '10 years'}, {'id': 'g2.1', 'content': 'maybe 10 years'}]]","[""How old is this photo in years?"",""In what year was this photo taken?"",""Is this photo old?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/T\"""""
495736,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24026,129,,Mon Jun 06 14:54:15 UTC 2022,Mon Jun 06 14:55:28 UTC 2022,,,,,73,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000487442.jpg""","""What kind of toys are these?""","[[{""id"": ""g0.0"", ""content"": ""kids""}], [{""id"": ""g1.4"", ""content"": ""knitted toys""}], [{""id"": ""g2.1"", ""content"": ""animals""}], [{""id"": ""g3.1"", ""content"": ""plush toys""}]]","[""What kind of toys are these for?"", ""How are these kind of toys made?"", ""What kind of toys are these by identified?"", ""What kind of toys do these feel like?""]",487442001,"[[{'id': 'g0.0', 'content': 'kids'}], [{'id': 'g1.4', 'content': 'knitted toys'}, {'id': 'g1.0', 'content': 'knitted'}, {'id': 'g1.1', 'content': 'knitted toys'}, {'id': 'g1.0', 'content': 'knitted'}, {'id': 'g1.1', 'content': 'knitted toys'}, {'id': 'g1.1', 'content': 'knitted toys'}, {'id': 'g1.0', 'content': 'knitted'}], [{'id': 'g2.1', 'content': 'animals'}, {'id': 'g2.0', 'content': 'teddy'}, {'id': 'g2.0', 'content': 'teddy'}], [{'id': 'g3.1', 'content': 'plush toys'}, {'id': 'g3.0', 'content': 'animals'}, {'id': 'g3.0', 'content': 'animals'}, {'id': 'g3.1', 'content': 'stuffed animals'}]]","[""Who are these toys for?"",""What are they toys made from?"",""What creatures are these toys?"",""What material are these toys made from?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495737,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24027,129,,Mon Jun 06 14:55:28 UTC 2022,Mon Jun 06 14:55:52 UTC 2022,,,,,24,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000306255.jpg""","""Where are the bananas?""","[[{""id"": ""g0.1"", ""content"": ""in and under man's left hand""}], [{""id"": ""g1.3"", ""content"": ""in fruit shop""}], [{""id"": ""g2.2"", ""content"": ""on tray""}]]","[""Where are the bananas in the photo?"", ""What store are the bananas in?"", ""What are the bananas on?""]",306255003,"[[{'id': 'g0.1', 'content': ""in and under man's left hand""}, {'id': 'g0.0', 'content': 'lower right corner'}, {'id': 'g0.0', 'content': 'lower right corner'}, {'id': 'g0.1', 'content': ""in and under man's left hand""}], [{'id': 'g1.3', 'content': 'in fruit shop'}, {'id': 'g1.0', 'content': 'in fruit shop'}, {'id': 'g1.0', 'content': 'in fruit shop'}], [{'id': 'g2.2', 'content': 'on tray'}, {'id': 'g2.0', 'content': 'grocery store'}, {'id': 'g2.0', 'content': 'grocery store'}]]","[""Where are the bananas in terms of the man's hand?"",""What store are the bananas in?"",""What are the bananas on?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495738,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24028,129,,Mon Jun 06 14:55:52 UTC 2022,Mon Jun 06 14:56:59 UTC 2022,,,,,67,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000491733.jpg""","""Where was this picture taken?""","[[{""id"": ""g0.0"", ""content"": ""outdoors""}], [{""id"": ""g1.1"", ""content"": ""michigan""}], [{""id"": ""g2.3"", ""content"": ""on river""}], [{""id"": ""g3.0"", ""content"": ""at dock""}]]","[""Where was this picture taken in geopraphically?"", ""Which state was this picture taken in?"", ""Where in the marine environment was this picture taken possibly?"", ""Where was this picture taken of the boat?""]",491733001,"[[{'id': 'g0.0', 'content': 'outdoors'}], [{'id': 'g1.1', 'content': 'michigan'}, {'id': 'g1.0', 'content': 'outdoors'}, {'id': 'g1.0', 'content': 'outdoors'}], [{'id': 'g2.3', 'content': 'on river'}, {'id': 'g2.0', 'content': 'michigan'}, {'id': 'g2.0', 'content': 'michigan'}], [{'id': 'g3.0', 'content': 'at dock'}]]","[""Was this picture taken indoors or outdoors?"",""In what state was this picture taken?"",""On what was this pictures taken?"",""On what structure was this picture taken?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495740,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24030,129,,Mon Jun 06 14:57:17 UTC 2022,Mon Jun 06 14:58:21 UTC 2022,,,,,64,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000030288.jpg""","""What age group are these people in the picture?""","[[{""id"": ""g0.4"", ""content"": ""30s""}], [{""id"": ""g1.1"", ""content"": ""adult""}], [{""id"": ""g2.0"", ""content"": ""friends""}]]","[""What decade age group are these people in the picture?"", ""What major age group are these people in the picture?"", ""Why are these people in the picture?""]",30288010,"[[{'id': 'g0.4', 'content': '30s'}, {'id': 'g0.0', 'content': '30'}, {'id': 'g0.1', 'content': '30s'}, {'id': 'g0.0', 'content': '30'}, {'id': 'g0.1', 'content': '30s'}, {'id': 'g0.1', 'content': '30s'}, {'id': 'g0.0', 'content': '30'}], [{'id': 'g1.1', 'content': 'adult'}, {'id': 'g1.0', 'content': ""20's""}, {'id': 'g1.0', 'content': ""20's""}, {'id': 'g1.1', 'content': 'adult'}]]","[""What age in years are these people in the picture?"",""In what developmental age group are these people in the picture?""]",false,,"""All answer the same question""",,,jgualla1,"skip"""
495741,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24031,129,,Mon Jun 06 14:58:21 UTC 2022,Mon Jun 06 14:58:41 UTC 2022,,,,,20,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000258854.jpg""","""What time is it?""","[[{""id"": ""g0.4"", ""content"": ""daytime""}], [{""id"": ""g1.1"", ""content"": ""12:00 pm""}]]","[""What time is it generally?"", ""What time is it specifically?""]",258854001,"[[{'id': 'g0.4', 'content': 'daytime'}, {'id': 'g0.0', 'content': 'noonish'}, {'id': 'g0.0', 'content': 'noonish'}], [{'id': 'g1.1', 'content': '12:00 pm'}, {'id': 'g1.0', 'content': 'daytime'}, {'id': 'g1.0', 'content': 'daytime'}]]","[""What period of the day is it?"",""What time of day is it?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/T\"""""
495742,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24032,129,,Mon Jun 06 14:58:41 UTC 2022,Mon Jun 06 14:59:28 UTC 2022,,,,,47,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000379941.jpg""","""What do you call the style of hat he is wearing?""","[[{""id"": ""g0.1"", ""content"": ""paper hat""}], [{""id"": ""g1.4"", ""content"": ""boat hat""}]]","[""What do you call the style material of hat he is wearing?"", ""What do you call the style by  name of hat he is wearing?""]",379941005,"[[{'id': 'g0.1', 'content': 'paper hat'}, {'id': 'g0.0', 'content': 'paper'}, {'id': 'g0.0', 'content': 'paper'}], [{'id': 'g1.4', 'content': 'boat hat'}, {'id': 'g1.0', 'content': 'paper hat'}, {'id': 'g1.0', 'content': 'paper hat'}]]","[""What material is the hat he is wearing made of??"",""What is the name of the style of hat he is wearing?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495743,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24033,129,,Mon Jun 06 14:59:28 UTC 2022,Mon Jun 06 14:59:54 UTC 2022,,,,,26,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000217407.jpg""","""Where is the flower at?""","[[{""id"": ""g0.4"", ""content"": ""in car's vase""}], [{""id"": ""g1.1"", ""content"": ""in car""}], [{""id"": ""g2.0"", ""content"": ""left side""}]]","[""Where is the flower at in the vehicle?"", ""In what vehicle is the flower ?"", ""What direction is the flower in the photo?""]",217407004,"[[{'id': 'g0.4', 'content': ""in car's vase""}, {'id': 'g0.0', 'content': ""in car's vase""}, {'id': 'g0.0', 'content': ""in car's vase""}], [{'id': 'g1.1', 'content': 'in car'}, {'id': 'g1.0', 'content': 'near vent'}, {'id': 'g1.0', 'content': 'near vent'}], [{'id': 'g2.0', 'content': 'left side'}]]","[""What is the flower in?"",""In what vehicle is the flower?"",""On what side of the picture is the flower?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495744,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24034,129,,Mon Jun 06 14:59:54 UTC 2022,Mon Jun 06 15:00:38 UTC 2022,,,,,44,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000212840.jpg""","""How is has the trail been cared for?""","[[{""id"": ""g0.4"", ""content"": ""plowed""}], [{""id"": ""g1.0"", ""content"": ""snow plow""}]]","[""How is has the trail been cared for described?"", ""By what has the trail been cared for?""]",212840003,"[[{'id': 'g0.4', 'content': 'plowed'}, {'id': 'g0.0', 'content': 'plowed'}, {'id': 'g0.0', 'content': 'plowed'}], [{'id': 'g1.0', 'content': 'snow plow'}]]","[""What has been down to care for the trail?"",""By what has the trail been cared for?""]",true,value,"""flag""",,,jgualla1,"A/N"""
495745,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24035,129,,Mon Jun 06 15:00:38 UTC 2022,Mon Jun 06 15:01:26 UTC 2022,,,,,48,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000132417.jpg""","""What color scheme is the photo taken in?""","[[{""id"": ""g0.4"", ""content"": ""green and blue""}], [{""id"": ""g1.0"", ""content"": ""cloudy""}]]","[""What various color scheme is the photo taken in?"", ""What sky color scheme is the photo taken in?""]",132417003,"[[{'id': 'g0.4', 'content': 'green and blue'}, {'id': 'g0.0', 'content': 'regular color'}, {'id': 'g0.1', 'content': 'green and blue'}, {'id': 'g0.0', 'content': 'regular color'}, {'id': 'g0.1', 'content': 'green and blue'}, {'id': 'g0.1', 'content': 'green and blue'}, {'id': 'g0.0', 'content': 'regular color'}], [{'id': 'g1.0', 'content': 'cloudy'}]]","[""What various colors is the photo taken in?"",""What is the color scheme of the sky?""]",false,,"""All answer the same question""",,,jgualla1,"skip"""
495746,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,24036,129,,Mon Jun 06 15:01:26 UTC 2022,Mon Jun 06 15:02:15 UTC 2022,,,,,49,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000475336.jpg""","""Where is a butter knife?""","[[{""id"": ""g0.3"", ""content"": ""above plate""}], [{""id"": ""g1.2"", ""content"": ""right""}], [{""id"": ""g2.0"", ""content"": ""placemat""}]]","[""Where is a butter knife placed?"", ""Where is a butter knife located in photo?"", ""What is the butter knife on?""]",475336016,"[[{'id': 'g0.3', 'content': 'above plate'}, {'id': 'g0.0', 'content': 'near top of picture'}, {'id': 'g0.0', 'content': 'near top of picture'}], [{'id': 'g1.2', 'content': 'right'}, {'id': 'g1.0', 'content': 'left side of plate'}, {'id': 'g1.1', 'content': 'behind plate'}, {'id': 'g1.0', 'content': 'left side of plate'}, {'id': 'g1.1', 'content': 'behind plate'}, {'id': 'g1.2', 'content': 'above plate'}, {'id': 'g1.1', 'content': 'behind plate'}, {'id': 'g1.0', 'content': 'left side of plate'}, {'id': 'g1.2', 'content': 'above plate'}], [{'id': 'g2.0', 'content': 'placemat'}, {'id': 'g2.1', 'content': 'right'}, {'id': 'g2.1', 'content': 'right'}, {'id': 'g2.0', 'content': 'on right'}]]","[""Where is the butter knife from the viewer's perspective?"",""Where is a butter knife located in photo?"",""What is the butter knife on?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
