"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"495660","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23916","129","Thu Jun 02 19:33:20 UTC 2022","Thu Jun 02 19:33:33 UTC 2022","13","[[{""id"": ""g0.4"", ""content"": ""swings""}], [{""id"": ""g1.0"", ""content"": ""tree""}]]","[""What name type of benches are in the background?"", ""What type of foliage near the benches is in the background?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000175142.jpg""","""What type of benches are in the background?""","175142015","[[{""id"":""g0.4"",""content"":""swings""}],[{""id"":""g1.0"",""content"":""tree""}]]","[""?"",""What type of foliage near the benches is in the background?""]","true","value","""delete""","jgualla1"
"495661","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23917","129","Thu Jun 02 19:33:34 UTC 2022","Thu Jun 02 19:35:42 UTC 2022","128","[[{""id"": ""g0.5"", ""content"": ""to look at""}], [{""id"": ""g1.0"", ""content"": ""family""}], [{""id"": ""g2.0"", ""content"": ""photo album""}], [{""id"": ""g3.0"", ""content"": ""personal""}]]","[""What are the pictures for possibly?"", ""What are the pictures of?"", ""What do the pictures comprise?"", ""Who are the pictures of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000031587.jpg""","""What are the pictures for?""","31587003","[[{""id"":""g0.5"",""content"":""to look at""},{""id"":""g3.0"",""content"":""personal""},{""id"":""g2.0"",""content"":""photo album""}],[{""id"":""g1.0"",""content"":""family""}]]","[""What could the pictures be for?"",""Who are the pictures for?""]","false","","""All answer the same question""","jgualla1"
"495662","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23918","129","Thu Jun 02 19:35:42 UTC 2022","Thu Jun 02 19:36:06 UTC 2022","24","[[{""id"": ""g0.3"", ""content"": ""steak and fries""}], [{""id"": ""g1.2"", ""content"": ""meal""}], [{""id"": ""g2.0"", ""content"": ""food""}], [{""id"": ""g3.0"", ""content"": ""white""}]]","[""What food is on the plate?"", ""What meal is on the plate?"", ""What is on the plate called?"", ""What color is the plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000023538.jpg""","""What is on the plate?""","23538002","[[{""id"":""g0.3"",""content"":""steak and fries""}],[{""id"":""g2.0"",""content"":""food""},{""id"":""g1.2"",""content"":""meal""}]]","[""What food is on the plate?"",""What is generally on the plate?""]","false","","""All answer the same question""","jgualla1"
"495663","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23919","129","Thu Jun 02 19:36:06 UTC 2022","Thu Jun 02 19:36:24 UTC 2022","18","[[{""id"": ""g0.7"", ""content"": ""italian/pasta""}], [{""id"": ""g1.0"", ""content"": ""dinner""}]]","[""What kind of food is this on the plate?"", ""What kind of food is this for what meal?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000277857.jpg""","""What kind of food is this?""","277857030","[[{""id"":""g0.7"",""content"":""italian/pasta""}],[{""id"":""g1.0"",""content"":""dinner""}]]","[""What kind of food is this on the plate?"",""What meal is on this plate?""]","false","","""All answer the same question""","jgualla1"
"495664","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23920","129","Thu Jun 02 19:36:24 UTC 2022","Thu Jun 02 19:37:16 UTC 2022","52","[[{""id"": ""g0.0"", ""content"": ""pole""}], [{""id"": ""g1.3"", ""content"": ""above street""}], [{""id"": ""g2.0"", ""content"": ""air""}], [{""id"": ""g3.0"", ""content"": ""red""}], [{""id"": ""g4.1"", ""content"": ""ahead""}]]","[""What are the traffic lights on?"", ""Where are the traffic lights placed?"", ""Where are the traffic lights seemingly?"", ""What color are the traffic lights directionally?"", ""Where are the traffic lights seen in photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000128503.jpg""","""Where are the traffic lights?""","128503003","[[{""id"":""g0.0"",""content"":""pole""}],[{""id"":""g1.3"",""content"":""above street""}],[{""id"":""g2.0"",""content"":""air""}],[{""id"":""g4.1"",""content"":""ahead""}]]","[""What are the traffic lights on?"",""What are the traffic lights above?"",""Where are the traffic lights seemingly?"",""Where are the traffic lights in the photo?""]","false","","""All answer the same question""","jgualla1"
"495665","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23921","129","Thu Jun 02 19:37:16 UTC 2022","Thu Jun 02 19:37:32 UTC 2022","16","[[{""id"": ""g0.2"", ""content"": ""cross country""}], [{""id"": ""g1.0"", ""content"": ""young""}], [{""id"": ""g2.1"", ""content"": ""expert""}], [{""id"": ""g3.1"", ""content"": ""male""}]]","[""What kind of skiing are they doing?"", ""What kind of skiers are they in age?"", ""What kind of skiers are they in skills?"", ""What kind of skiers are they in gender?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000431062.jpg""","""What kind of skiers are they?""","431062004","[[{""id"":""g0.2"",""content"":""cross country""}],[{""id"":""g1.0"",""content"":""young""}],[{""id"":""g2.1"",""content"":""expert""}],[{""id"":""g3.1"",""content"":""male""}]]","[""What kind of skiing are they doing?"",""What kind of skiers are they in age?"",""What kind of skiers are they in skills?"",""What kind of skiers are they in gender?""]","true","value","""All answer the same question""","jgualla1"
"495666","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23922","129","Thu Jun 02 19:37:32 UTC 2022","Thu Jun 02 19:38:46 UTC 2022","74","[[{""id"": ""g0.0"", ""content"": ""hip""}], [{""id"": ""g1.5"", ""content"": ""tiles""}], [{""id"": ""g2.0"", ""content"": ""gray""}], [{""id"": ""g3.0"", ""content"": ""modern""}]]","[""What architectural kind of roof is on the house?"", ""What kind of roof material is on the house?"", ""What kind of roof color is on the house?"", ""What kind of roof is on the house timewise?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000240511.jpg""","""What kind of roof is on the house?""","240511002","[[{""id"":""g0.0"",""content"":""hip""},{""id"":""g3.0"",""content"":""modern""}],[{""id"":""g1.5"",""content"":""tiles""}],[{""id"":""g2.0"",""content"":""gray""}]]","[""What style of roof is on this house?"",""What material is used for the roof of this house?"",""What color is the roof of this house?""]","false","","""All answer the same question""","jgualla1"
"495667","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23923","129","Thu Jun 02 19:38:47 UTC 2022","Thu Jun 02 19:38:57 UTC 2022","10","[[{""id"": ""g0.2"", ""content"": ""his arm""}], [{""id"": ""g1.3"", ""content"": ""game""}], [{""id"": ""g2.0"", ""content"": ""wii""}]]","[""What body part is the man showing off?"", ""What ability is the man showing off?"", ""What game is the man showing off?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000371965.jpg""","""What is the man showing off?""","371965013","[[{""id"":""g0.2"",""content"":""his arm""}],[{""id"":""g1.3"",""content"":""game""}],[{""id"":""g2.0"",""content"":""wii""}]]","[""What body part is the man showing off?"",""What ability is the man showing off?"",""What game is the man showing off?""]","true","value","""All answer the same question""","jgualla1"
"495668","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23924","129","Thu Jun 02 19:38:57 UTC 2022","Thu Jun 02 19:39:09 UTC 2022","12","[[{""id"": ""g0.1"", ""content"": ""picture on wall""}], [{""id"": ""g1.0"", ""content"": ""right""}]]","[""Where is a man holding a gun found?"", ""Where is a man holding a gun in this photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000325981.jpg""","""Where is a man holding a gun?""","325981001","[[{""id"":""g0.1"",""content"":""picture on wall""}],[{""id"":""g1.0"",""content"":""right""}]]","[""Where is a man holding a gun found?"",""Where is a man holding a gun in this photo?""]","true","value","""All answer the same question""","jgualla1"
"495669","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23925","129","Thu Jun 02 19:39:09 UTC 2022","Thu Jun 02 19:39:31 UTC 2022","22","[[{""id"": ""g0.1"", ""content"": ""boy""}], [{""id"": ""g1.4"", ""content"": ""5""}]]","[""What gender birthday is this?"", ""What birthday year is this for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000333831.jpg""","""What birthday is this?""","333831001","[[{""id"":""g1.4"",""content"":""5""}]]","[""What birthday year is this for?""]","true","value","""delete""","jgualla1"
"495670","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23926","129","Thu Jun 02 19:39:31 UTC 2022","Thu Jun 02 19:39:45 UTC 2022","14","[[{""id"": ""g0.2"", ""content"": ""moving""}], [{""id"": ""g1.1"", ""content"": ""biking""}], [{""id"": ""g2.0"", ""content"": ""enjoying park""}], [{""id"": ""g3.1"", ""content"": ""biking, running, walking""}]]","[""What are the people doing in motion"", ""What activity are the people doing?"", ""What are the people doing here?"", ""What activity are the people doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000144552.jpg""","""What are the people doing?""","144552001","[[{""id"":""g0.2"",""content"":""moving""}],[{""id"":""g1.1"",""content"":""biking""}],[{""id"":""g2.0"",""content"":""enjoying park""}],[{""id"":""g3.1"",""content"":""biking, running, walking""}]]","[""What are the people doing in motion"",""What activity are the people doing?"",""What are the people doing here?"",""What activity are the people doing?""]","true","value","""delete/flag""","jgualla1"
"495671","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23927","129","Thu Jun 02 19:39:45 UTC 2022","Thu Jun 02 19:40:37 UTC 2022","52","[[{""id"": ""g0.5"", ""content"": ""resting""}], [{""id"": ""g1.0"", ""content"": ""circus""}]]","[""Why are the elephant lying down possibly?"", ""Where are the elephant lying down?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000440511.jpg""","""Why are the elephant lying down?""","440511000","[[{""id"":""g0.5"",""content"":""resting""}],[{""id"":""g1.0"",""content"":""circus""}]]","[""For what activity could the elephants be lying down?"",""For what event could the elephants be lying down?""]","false","","""All answer the same question""","jgualla1"
"495672","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23928","129","Thu Jun 02 19:40:37 UTC 2022","Thu Jun 02 19:41:03 UTC 2022","26","[[{""id"": ""g0.2"", ""content"": ""chinese""}], [{""id"": ""g1.1"", ""content"": ""soup and dessert""}], [{""id"": ""g2.1"", ""content"": ""lunch""}]]","[""What ethnic type of meal is this?"", ""What type of meal food is this?"", ""What type of meal is this for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000156943.jpg""","""What type of meal is this?""","156943001","[[{""id"":""g0.2"",""content"":""chinese""}],[{""id"":""g1.1"",""content"":""soup and dessert""}],[{""id"":""g2.1"",""content"":""lunch""}]]","[""What is the ethnicity of this meal?"",""What food items make up this meal?"",""For what meal is this food?""]","false","","""All answer the same question""","jgualla1"
"495673","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23929","129","Thu Jun 02 19:41:03 UTC 2022","Thu Jun 02 19:41:17 UTC 2022","14","[[{""id"": ""g0.3"", ""content"": ""holding tennis racket""}], [{""id"": ""g1.3"", ""content"": ""up""}]]","[""What is her right hand on?"", ""Where is her right hand positioned?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000172806.jpg""","""Where is her right hand?""","172806002","[[{""id"":""g0.3"",""content"":""holding tennis racket""}],[{""id"":""g1.3"",""content"":""up""}]]","[""What is her right hand doing?"",""Where is her right hand positioned?""]","false","","""All answer the same question""","jgualla1"
"495674","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23930","129","Thu Jun 02 19:41:18 UTC 2022","Thu Jun 02 19:41:27 UTC 2022","9","[[{""id"": ""g0.6"", ""content"": ""hat with hole""}], [{""id"": ""g1.0"", ""content"": ""ponytail""}]]","[""What type of hat is this man wearing on his head?"", ""What hair type under the hat is this man wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000441633.jpg""","""What type of hat is this man wearing?""","441633001","[[{""id"":""g0.6"",""content"":""hat with hole""}]]","[""What type of hat is this man wearing on his head?""]","true","value","""delete""","jgualla1"
"495675","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23931","129","Thu Jun 02 19:41:27 UTC 2022","Thu Jun 02 19:41:41 UTC 2022","14","[[{""id"": ""g0.5"", ""content"": ""wood""}], [{""id"": ""g1.0"", ""content"": ""white""}]]","[""What is the wall material in the background made of?"", ""What is the wall in the background  color?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000442099.jpg""","""What is the wall in the background made of?""","442099018","[[{""id"":""g0.5"",""content"":""wood""}],[{""id"":""g1.0"",""content"":""white""}]]","[""What is the wall material in the background made of?"",""What is the wall in the background  color?""]","true","value","""delete""","jgualla1"
"495676","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23932","129","Thu Jun 02 19:41:41 UTC 2022","Thu Jun 02 19:42:30 UTC 2022","49","[[{""id"": ""g0.2"", ""content"": ""vintage plane""}], [{""id"": ""g1.0"", ""content"": ""cessna""}], [{""id"": ""g2.3"", ""content"": ""propeller""}]]","[""What kind of plane is this in time?"", ""What kind of plane is this brand?"", ""What kind of features does this plane have?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000104610.jpg""","""What kind of plane is this?""","104610000","[[{""id"":""g0.2"",""content"":""vintage plane""}],[{""id"":""g1.0"",""content"":""cessna""}],[{""id"":""g2.3"",""content"":""propeller""}]]","[""What style of plane is this?"",""What is the name of this plane?"",""What kind of propulsion does this plane have?""]","false","","""All answer the same question""","jgualla1"
"495677","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23933","129","Thu Jun 02 19:42:30 UTC 2022","Thu Jun 02 19:43:11 UTC 2022","41","[[{""id"": ""g0.6"", ""content"": ""matching""}], [{""id"": ""g1.0"", ""content"": ""shirts""}], [{""id"": ""g2.0"", ""content"": ""summertime""}], [{""id"": ""g3.0"", ""content"": ""vineyard""}]]","[""Why are they wearing white possibly?"", ""What are they wearing that is white?"", ""Which season are they wearing white?"", ""Where are they wearing white?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000310783.jpg""","""Why are they wearing white?""","310783009","[[{""id"":""g0.6"",""content"":""matching""}],[{""id"":""g2.0"",""content"":""summertime""}],[{""id"":""g3.0"",""content"":""vineyard""}]]","[""For what reason are they wearing white?"",""For which season are they wearing white?"",""For what location are they wearing white?""]","false","","""All answer the same question""","jgualla1"
"495678","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23934","129","Thu Jun 02 19:43:11 UTC 2022","Thu Jun 02 19:43:36 UTC 2022","25","[[{""id"": ""g0.5"", ""content"": ""morning""}], [{""id"": ""g1.1"", ""content"": ""4 o'clock""}]]","[""What time of day is this ?"", ""What hour is the time of day?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000443650.jpg""","""What time of day is it?""","443650003","[[{""id"":""g0.5"",""content"":""morning""}],[{""id"":""g1.1"",""content"":""4 o'clock""}]]","[""What period of the day is it?"",""What hour of the day is it?""]","false","","""All answer the same question""","jgualla1"
"495679","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23935","129","Thu Jun 02 19:43:36 UTC 2022","Thu Jun 02 19:44:00 UTC 2022","24","[[{""id"": ""g0.0"", ""content"": ""dunked""}], [{""id"": ""g1.2"", ""content"": ""tease child""}], [{""id"": ""g2.2"", ""content"": ""naughty kid""}], [{""id"": ""g3.1"", ""content"": ""it is bad""}]]","[""What is happening to the bear being put in the toilet?"", ""Why might the bear be put in the toilet?"", ""Who is the bear being put in the toilet by?"", ""For what reason is the bear being put in the toilet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318365.jpg""","""Why is the bear being put in the toilet?""","318365001","[[{""id"":""g1.2"",""content"":""tease child""}],[{""id"":""g2.2"",""content"":""naughty kid""}],[{""id"":""g3.1"",""content"":""it is bad""}]]","[""Why might the bear be put in the toilet?"",""Who is the bear being put in the toilet by?"",""For what reason is the bear being put in the toilet?""]","true","value","""flag""","jgualla1"
"495680","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23936","129","Thu Jun 02 19:44:01 UTC 2022","Thu Jun 02 19:45:46 UTC 2022","105","[[{""id"": ""g0.2"", ""content"": ""another laptop""}], [{""id"": ""g1.1"", ""content"": ""person""}], [{""id"": ""g2.0"", ""content"": ""front""}], [{""id"": ""g3.0"", ""content"": ""open""}], [{""id"": ""g4.0"", ""content"": ""room""}]]","[""What is the laptop's screen facing nearby?"", ""Who is the laptop's screen facing?"", ""What part of the laptop's screen facing?"", ""What position is the laptop's screen?"", ""In what is the laptop's screen facing located?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363464.jpg""","""What is the laptop's screen facing?""","363464000","[[{""id"":""g4.0"",""content"":""room""},{""id"":""g1.1"",""content"":""person""}],[{""id"":""g0.2"",""content"":""another laptop""}]]","[""What could the front laptop's screen by facing?"",""What is the back laptop's screen facing?""]","false","","""All answer the same question""","jgualla1"
"495681","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23937","129","Thu Jun 02 19:45:46 UTC 2022","Thu Jun 02 19:46:24 UTC 2022","38","[[{""id"": ""g0.6"", ""content"": ""privacy""}], [{""id"": ""g1.1"", ""content"": ""windows""}]]","[""What is the reason that the openings in the structure are so small possibly?"", ""What is the reason for the openings in the structure are so small?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000323182.jpg""","""What is the reason that the openings in the structure are so small?""","323182003","[[{""id"":""g0.6"",""content"":""privacy""}],[{""id"":""g1.1"",""content"":""windows""}]]","[""What is the reason that the openings in the structure are so small possibly?"",""What is the reason for the openings in the structure are so small?""]","true","value","""delete/flag""","jgualla1"
"495682","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23938","129","Thu Jun 02 19:46:24 UTC 2022","Thu Jun 02 19:46:56 UTC 2022","32","[[{""id"": ""g0.1"", ""content"": ""used for milk""}], [{""id"": ""g1.1"", ""content"": ""captive""}], [{""id"": ""g2.0"", ""content"": ""cow""}], [{""id"": ""g3.1"", ""content"": ""pasture""}], [{""id"": ""g4.0"", ""content"": ""grazing""}]]","[""What are the animals there used for?"", ""How are the animals there regulated?"", ""What kind of animals are there?"", ""Where are the animals there located?"", ""What are the animals there doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000444419.jpg""","""Why are the animals there?""","444419036","[[{""id"":""g0.1"",""content"":""used for milk""}],[{""id"":""g1.1"",""content"":""captive""}],[{""id"":""g3.1"",""content"":""pasture""}],[{""id"":""g4.0"",""content"":""grazing""}]]","[""What are the animals there used for?"",""How are the animals there regulated?"",""Where are the animals located there?"",""What are the animals there doing?""]","false","","""All answer the same question""","jgualla1"
"495683","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23939","129","Thu Jun 02 19:46:56 UTC 2022","Thu Jun 02 19:47:30 UTC 2022","34","[[{""id"": ""g0.4"", ""content"": ""persian""}], [{""id"": ""g1.1"", ""content"": ""american shorthair""}], [{""id"": ""g2.1"", ""content"": ""gray""}]]","[""What breed of cat is it possibly?"", ""What breed of cat is it by hair type?"", ""What color is this breed of cat?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000196623.jpg""","""What breed of cat is it?""","196623017","[[{""id"":""g1.1"",""content"":""american shorthair""},{""id"":""g0.4"",""content"":""persian""}],[{""id"":""g2.1"",""content"":""gray""}]]","[""What breed of cat could it be?"",""What color is this breed of cat?""]","true","value","""flag""","jgualla1"
"495684","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23940","129","Thu Jun 02 19:47:30 UTC 2022","Thu Jun 02 20:07:55 UTC 2022","1225","[[{""id"": ""g0.5"", ""content"": ""by roadside""}], [{""id"": ""g1.2"", ""content"": ""on pole""}], [{""id"": ""g2.0"", ""content"": ""shoulder""}]]","[""Where is the sign board placed by?"", ""Where is the sign board placed on?"", ""Where is the sign board placed called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000044463.jpg""","""Where is the sign board placed?""","44463014","[[{""id"":""g2.0"",""content"":""shoulder""},{""id"":""g0.5"",""content"":""by roadside""}],[{""id"":""g1.2"",""content"":""on pole""}]]","[""What is the sign board by?"",""What is the sign board placed on?""]","false","","""All answer the same question""","jgualla1"
"495685","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24090","129","Mon Jun 06 15:37:12 UTC 2022","Mon Jun 06 15:37:44 UTC 2022","32","[[{""id"": ""g0.2"", ""content"": ""to left""}], [{""id"": ""g1.3"", ""content"": ""behind him""}], [{""id"": ""g2.1"", ""content"": ""west""}]]","[""Where is the animal's head looking?"", ""At what is the animal looking here?"", ""Which direction is the animal looking?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000446470.jpg""","""Where is the animal looking?""","446470003","[[{""id"":""g0.2"",""content"":""to left""}],[{""id"":""g1.3"",""content"":""behind him""}],[{""id"":""g2.1"",""content"":""west""}]]","[""In what direction is the animal looking?"",""To where is the animal looking?"",""In what cardinal direction is the animal looking?""]","false","","""All answer the same question""","jgualla1"
"495686","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23976","129","Mon Jun 06 14:08:09 UTC 2022","Mon Jun 06 14:16:57 UTC 2022","528","[[{""id"": ""g0.0"", ""content"": ""forward""}], [{""id"": ""g1.0"", ""content"": ""south""}], [{""id"": ""g2.5"", ""content"": ""city""}], [{""id"": ""g3.0"", ""content"": ""road""}]]","[""Where is the bus going in direction?"", ""Where is the bus going geographically?"", ""Where is the bus going finally?"", ""What is the bus going on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000122902.jpg""","""Where is the bus going?""","122902000","[[{""id"":""g0.0"",""content"":""forward""}],[{""id"":""g1.0"",""content"":""south""}],[{""id"":""g2.5"",""content"":""city""}],[{""id"":""g3.0"",""content"":""road""}]]","[""In what direction is the bus going?"",""In what cardinal direction could the bus be going?"",""What could be the destination of the bus?"",""On what is the bus driving?""]","false","","""All answer the same question""","jgualla1"
"495687","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23977","129","Mon Jun 06 14:16:57 UTC 2022","Mon Jun 06 14:17:17 UTC 2022","20","[[{""id"": ""g0.5"", ""content"": ""light is off""}], [{""id"": ""g1.3"", ""content"": ""speaker""}]]","[""Why is part of the computer in the shade possibly?"", ""What part of the computer is in the shade?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000451213.jpg""","""Why is part of the computer in the shade?""","451213004","[[{""id"":""g0.5"",""content"":""light is off""}],[{""id"":""g1.3"",""content"":""speaker""}]]","[""Why is part of the computer in the shade possibly?"",""What part of the computer is in the shade?""]","true","value","""delete""","jgualla1"
"495688","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23978","129","Mon Jun 06 14:17:18 UTC 2022","Mon Jun 06 14:17:48 UTC 2022","30","[[{""id"": ""g0.5"", ""content"": ""side table""}], [{""id"": ""g1.0"", ""content"": ""decorative""}]]","[""Where are the porcelain bowls located?"", ""What are the porcelain bowls?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000395684.jpg""","""Where are the porcelain bowls?""","395684000","[[{""id"":""g0.5"",""content"":""side table""}],[{""id"":""g1.0"",""content"":""decorative""}]]","[""On what are the porcelain bowls?"",""What are the porcelain bowls?""]","true","value","""flag""","jgualla1"
"495689","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23979","129","Mon Jun 06 14:17:48 UTC 2022","Mon Jun 06 14:18:10 UTC 2022","22","[[{""id"": ""g0.6"", ""content"": ""everest""}], [{""id"": ""g1.1"", ""content"": ""rocky""}]]","[""What mountain ridge name is shown below?"", ""What mountain ridge is shown below topographically?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000454018.jpg""","""What mountain ridge is shown below?""","454018000","[[{""id"":""g0.6"",""content"":""everest""},{""id"":""g1.1"",""content"":""rocky""}]]","[""What is the name of the mountain range shown below?""]","true","value","""delete/flag""","jgualla1"
"495690","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23980","129","Mon Jun 06 14:18:10 UTC 2022","Mon Jun 06 14:18:52 UTC 2022","42","[[{""id"": ""g0.7"", ""content"": ""sports equipment""}], [{""id"": ""g1.0"", ""content"": ""carrying""}]]","[""What is in the bag possibly?"", ""What is the bag for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000469274.jpg""","""What is in the bag?""","469274006","[[{""id"":""g0.7"",""content"":""sports equipment""}],[{""id"":""g1.0"",""content"":""carrying""}]]","[""What is in the bag possibly?"",""What is the bag for?""]","true","value","""delete/flag""","jgualla1"
"495691","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23981","129","Mon Jun 06 14:18:52 UTC 2022","Mon Jun 06 14:19:21 UTC 2022","29","[[{""id"": ""g0.3"", ""content"": ""on top of mountains""}], [{""id"": ""g1.1"", ""content"": ""to right""}]]","[""Where is a snow drift seen?"", ""Where is a snow drift in photo direction?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000447773.jpg""","""Where is a snow drift?""","447773004","[[{""id"":""g0.3"",""content"":""on top of mountains""}],[{""id"":""g1.1"",""content"":""to right""}]]","[""Where is the snow drift?"",""Where in the picture is the snow drift?""]","false","","""All answer the same question""","jgualla1"
"495692","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23982","129","Mon Jun 06 14:19:21 UTC 2022","Mon Jun 06 14:20:17 UTC 2022","56","[[{""id"": ""g0.1"", ""content"": ""0181 449-3234""}], [{""id"": ""g1.2"", ""content"": ""buy 1 get 1 free""}], [{""id"": ""g2.0"", ""content"": ""top right""}], [{""id"": ""g3.0"", ""content"": ""prices""}], [{""id"": ""g4.0"", ""content"": ""spanish""}]]","[""What is the writing numbers on the window?"", ""What is the writing on the window offering?"", ""Where is the writing on the window?"", ""What is the writing on the window giving?"", ""What is the writing language on the window?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000457121.jpg""","""What is the writing on the window?""","457121021","[[{""id"":""g0.1"",""content"":""0181 449-3234""}],[{""id"":""g1.2"",""content"":""buy 1 get 1 free""}],[{""id"":""g2.0"",""content"":""top right""}],[{""id"":""g3.0"",""content"":""prices""}],[{""id"":""g4.0"",""content"":""spanish""}]]","[""What are the written numbers on the window?"",""What is the writing on the window offering?"",""Where is the writing on the window?"",""What does the writing on the window indicate?"",""In what language is the writing on the window?""]","false","","""All answer the same question""","jgualla1"
