"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"476729","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22498","139","Wed Mar 02 19:22:09 UTC 2022","Wed Mar 02 19:22:47 UTC 2022","38","[[{""id"": ""g0.0"", ""content"": ""train station""}, {""id"": ""g0.1"", ""content"": ""station""}, {""id"": ""g0.2"", ""content"": ""at station""}], [{""id"": ""g1.0"", ""content"": ""on tracks""}, {""id"": ""g1.1"", ""content"": ""track""}, {""id"": ""g1.2"", ""content"": ""on track""}, {""id"": ""g1.3"", ""content"": ""one""}, {""id"": ""g1.4"", ""content"": ""tracks""}]]","[""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380528.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""train station""},{""id"":""g0.1"",""content"":""station""},{""id"":""g0.2"",""content"":""at station""}],[{""id"":""g1.0"",""content"":""on tracks""},{""id"":""g1.1"",""content"":""track""},{""id"":""g1.2"",""content"":""on track""},{""id"":""g1.4"",""content"":""tracks""}]]","[""What building is the train at? "",""What is the train on?""]","false","","""All answer the same question""","rhuang29"
"476730","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22229","52","Thu Feb 24 15:06:19 UTC 2022","Thu Feb 24 15:06:26 UTC 2022","7","[[{""id"": ""g0.0"", ""content"": ""black""}], [{""id"": ""g1.0"", ""content"": ""black and white""}, {""id"": ""g1.1"", ""content"": ""white""}]]","[""What color is the bathtub?"", ""What color is the bathtub?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039004.jpg""","""What color is the bathtub?""","[[{""id"":""g0.0"",""content"":""black""}],[{""id"":""g1.0"",""content"":""black and white""},{""id"":""g1.1"",""content"":""white""}]]","[""What color is the bathtub?"",""What color is the bathtub?""]","true","value","""All answer the same question""","esteng"
"476730","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22405","141","Sat Feb 26 20:56:35 UTC 2022","Sat Feb 26 21:00:09 UTC 2022","214","[[{""id"": ""g0.0"", ""content"": ""black""}], [{""id"": ""g1.0"", ""content"": ""black and white""}, {""id"": ""g1.1"", ""content"": ""white""}]]","[""What color is the bathtub?"", ""What color is the bathtub?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039004.jpg""","""What color is the bathtub?""","[[{""id"":""g0.0"",""content"":""black""}],[{""id"":""g1.0"",""content"":""black and white""},{""id"":""g1.1"",""content"":""white""}]]","[""What color is the bathtub?"",""What color is the bathtub?""]","true","value","""All answer the same question""","ohussei3"
"476730","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22499","139","Wed Mar 02 19:22:47 UTC 2022","Wed Mar 02 19:22:51 UTC 2022","4","[[{""id"": ""g0.0"", ""content"": ""black""}], [{""id"": ""g1.0"", ""content"": ""black and white""}, {""id"": ""g1.1"", ""content"": ""white""}]]","[""What color is the bathtub?"", ""What color is the bathtub?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039004.jpg""","""What color is the bathtub?""","[[{""id"":""g0.0"",""content"":""black""}],[{""id"":""g1.0"",""content"":""black and white""},{""id"":""g1.1"",""content"":""white""}]]","[""What color is the bathtub?"",""What color is the bathtub?""]","true","value","""All answer the same question""","rhuang29"
"476731","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22230","52","Thu Feb 24 15:06:26 UTC 2022","Thu Feb 24 15:06:50 UTC 2022","24","[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039195.jpg""","""Where is the woman staring?""","[[{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}],[{""id"":""g0.0"",""content"":""her left""},{""id"":""g1.0"",""content"":""right""},{""id"":""g1.1"",""content"":""to left""},{""id"":""g1.2"",""content"":""to right""}]]","[""Who is the woman staring at?"",""What direction is the woman staring?""]","false","","""All answer the same question""","esteng"
"476731","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22406","141","Sat Feb 26 21:00:09 UTC 2022","Sat Feb 26 21:01:45 UTC 2022","96","[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039195.jpg""","""Where is the woman staring?""","[[{""id"":""g1.1"",""content"":""to left""},{""id"":""g0.0"",""content"":""her left""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.2"",""content"":""to right""}],[{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}]]","[""Where is the woman staring relative to her point of view?"",""What direction is the woman staring from your point of view?"",""Who is the woman staring at?""]","false","","""All answer the same question""","ohussei3"
"476731","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22500","139","Wed Mar 02 19:22:51 UTC 2022","Wed Mar 02 19:23:02 UTC 2022","11","[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039195.jpg""","""Where is the woman staring?""","[[{""id"":""g0.0"",""content"":""her left""},{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.1"",""content"":""to left""},{""id"":""g1.2"",""content"":""to right""},{""id"":""g1.3"",""content"":""can't tell""}]]","[""Where is the woman staring?"",""Where is the woman staring?""]","true","value","""All answer the same question""","rhuang29"
"476732","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22231","52","Thu Feb 24 15:06:50 UTC 2022","Thu Feb 24 15:06:56 UTC 2022","6","[[{""id"": ""g0.0"", ""content"": ""fall""}], [{""id"": ""g1.0"", ""content"": ""spring""}, {""id"": ""g1.1"", ""content"": ""summer""}, {""id"": ""g1.2"", ""content"": ""autumn""}]]","[""What season is it?"", ""What season is it?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039203.jpg""","""What season is it?""","[[{""id"":""g0.0"",""content"":""fall""}],[{""id"":""g1.0"",""content"":""spring""},{""id"":""g1.1"",""content"":""summer""},{""id"":""g1.2"",""content"":""autumn""}]]","[""What season is it?"",""What season is it?""]","true","value","""All answer the same question""","esteng"
"476732","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22407","141","Sat Feb 26 21:01:45 UTC 2022","Sat Feb 26 21:01:50 UTC 2022","5","[[{""id"": ""g0.0"", ""content"": ""fall""}], [{""id"": ""g1.0"", ""content"": ""spring""}, {""id"": ""g1.1"", ""content"": ""summer""}, {""id"": ""g1.2"", ""content"": ""autumn""}]]","[""What season is it?"", ""What season is it?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039203.jpg""","""What season is it?""","[[{""id"":""g0.0"",""content"":""fall""}],[{""id"":""g1.0"",""content"":""spring""},{""id"":""g1.1"",""content"":""summer""},{""id"":""g1.2"",""content"":""autumn""}]]","[""What season is it?"",""What season is it?""]","true","value","""All answer the same question""","ohussei3"
"476732","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22501","139","Wed Mar 02 19:23:02 UTC 2022","Wed Mar 02 19:23:09 UTC 2022","7","[[{""id"": ""g0.0"", ""content"": ""fall""}], [{""id"": ""g1.0"", ""content"": ""spring""}, {""id"": ""g1.1"", ""content"": ""summer""}, {""id"": ""g1.2"", ""content"": ""autumn""}]]","[""What season is it?"", ""What season is it?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039203.jpg""","""What season is it?""","[[{""id"":""g0.0"",""content"":""fall""}],[{""id"":""g1.0"",""content"":""spring""},{""id"":""g1.1"",""content"":""summer""},{""id"":""g1.2"",""content"":""autumn""}]]","[""What season is it?"",""What season is it?""]","true","value","""Ambiguous (need more information)""","rhuang29"
"476733","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22232","52","Thu Feb 24 15:06:56 UTC 2022","Thu Feb 24 15:07:03 UTC 2022","7","[[{""id"": ""g0.0"", ""content"": ""leather""}, {""id"": ""g0.1"", ""content"": ""suede""}], [{""id"": ""g1.0"", ""content"": ""fabric""}], [{""id"": ""g2.0"", ""content"": ""foam and wood""}, {""id"": ""g2.1"", ""content"": ""wood, cloth and filling""}], [{""id"": ""g3.0"", ""content"": ""cotton""}], [{""id"": ""g4.0"", ""content"": ""cloth""}]]","[""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000394234.jpg""","""What is the sofa made of?""","[[{""id"":""g0.0"",""content"":""leather""},{""id"":""g0.1"",""content"":""suede""}],[{""id"":""g1.0"",""content"":""fabric""}],[{""id"":""g2.0"",""content"":""foam and wood""},{""id"":""g2.1"",""content"":""wood, cloth and filling""}],[{""id"":""g3.0"",""content"":""cotton""}],[{""id"":""g4.0"",""content"":""cloth""}]]","[""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?""]","true","value","""All answer the same question""","esteng"
"476733","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22408","141","Sat Feb 26 21:01:50 UTC 2022","Sat Feb 26 21:01:58 UTC 2022","8","[[{""id"": ""g0.0"", ""content"": ""leather""}, {""id"": ""g0.1"", ""content"": ""suede""}], [{""id"": ""g1.0"", ""content"": ""fabric""}], [{""id"": ""g2.0"", ""content"": ""foam and wood""}, {""id"": ""g2.1"", ""content"": ""wood, cloth and filling""}], [{""id"": ""g3.0"", ""content"": ""cotton""}], [{""id"": ""g4.0"", ""content"": ""cloth""}]]","[""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000394234.jpg""","""What is the sofa made of?""","[[{""id"":""g0.0"",""content"":""leather""},{""id"":""g0.1"",""content"":""suede""}],[{""id"":""g1.0"",""content"":""fabric""}],[{""id"":""g2.0"",""content"":""foam and wood""},{""id"":""g2.1"",""content"":""wood, cloth and filling""}],[{""id"":""g3.0"",""content"":""cotton""}],[{""id"":""g4.0"",""content"":""cloth""}]]","[""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?""]","true","value","""All answer the same question""","ohussei3"
"476733","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22502","139","Wed Mar 02 19:23:09 UTC 2022","Wed Mar 02 19:23:18 UTC 2022","9","[[{""id"": ""g0.0"", ""content"": ""leather""}, {""id"": ""g0.1"", ""content"": ""suede""}], [{""id"": ""g1.0"", ""content"": ""fabric""}], [{""id"": ""g2.0"", ""content"": ""foam and wood""}, {""id"": ""g2.1"", ""content"": ""wood, cloth and filling""}], [{""id"": ""g3.0"", ""content"": ""cotton""}], [{""id"": ""g4.0"", ""content"": ""cloth""}]]","[""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?"", ""What is the sofa made of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000394234.jpg""","""What is the sofa made of?""","[[{""id"":""g0.0"",""content"":""leather""},{""id"":""g0.1"",""content"":""suede""}],[{""id"":""g1.0"",""content"":""fabric""}],[{""id"":""g2.0"",""content"":""foam and wood""},{""id"":""g2.1"",""content"":""wood, cloth and filling""}],[{""id"":""g3.0"",""content"":""cotton""}],[{""id"":""g4.0"",""content"":""cloth""}]]","[""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?"",""What is the sofa made of?""]","true","value","""Ambiguous (need more information)""","rhuang29"
"476734","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22233","52","Thu Feb 24 15:07:03 UTC 2022","Thu Feb 24 15:07:48 UTC 2022","45","[[{""id"": ""g0.0"", ""content"": ""on floor""}, {""id"": ""g0.1"", ""content"": ""on right in front""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""it is in departure area""}], [{""id"": ""g1.0"", ""content"": ""airport terminal""}, {""id"": ""g1.1"", ""content"": ""in airport""}, {""id"": ""g1.2"", ""content"": ""airport""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"":""g0.0"",""content"":""on floor""},{""id"":""g0.1"",""content"":""on right in front""}],[{""id"":""g1.0"",""content"":""airport terminal""},{""id"":""g1.1"",""content"":""in airport""},{""id"":""g1.2"",""content"":""airport""},{""id"":""g0.4"",""content"":""it is in departure area""}],[{""id"":""g0.3"",""content"":""bottom right""}]]","[""What is the luggage on?"",""What area is the luggage in?"",""Where in the photo is the luggage?""]","false","","""All answer the same question""","esteng"
"476734","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22409","141","Sat Feb 26 21:01:58 UTC 2022","Sat Feb 26 21:03:04 UTC 2022","66","[[{""id"": ""g0.0"", ""content"": ""on floor""}, {""id"": ""g0.1"", ""content"": ""on right in front""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""it is in departure area""}], [{""id"": ""g1.0"", ""content"": ""airport terminal""}, {""id"": ""g1.1"", ""content"": ""in airport""}, {""id"": ""g1.2"", ""content"": ""airport""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"":""g0.0"",""content"":""on floor""},{""id"":""g0.2"",""content"":""sitting""}],[{""id"":""g1.0"",""content"":""airport terminal""},{""id"":""g1.1"",""content"":""in airport""},{""id"":""g0.4"",""content"":""it is in departure area""},{""id"":""g1.2"",""content"":""airport""}],[{""id"":""g0.1"",""content"":""on right in front""},{""id"":""g0.3"",""content"":""bottom right""}]]","[""Where is the luggage resting on?"",""What building is the luggage in?"",""Relative to the dimensions of the 2-D photo where is the luggage?""]","false","","""All answer the same question""","ohussei3"
"476734","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22503","139","Wed Mar 02 19:23:18 UTC 2022","Wed Mar 02 19:23:39 UTC 2022","21","[[{""id"": ""g0.0"", ""content"": ""on floor""}, {""id"": ""g0.1"", ""content"": ""on right in front""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""it is in departure area""}], [{""id"": ""g1.0"", ""content"": ""airport terminal""}, {""id"": ""g1.1"", ""content"": ""in airport""}, {""id"": ""g1.2"", ""content"": ""airport""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"":""g0.0"",""content"":""on floor""},{""id"":""g0.1"",""content"":""on right in front""},{""id"":""g0.2"",""content"":""sitting""},{""id"":""g0.3"",""content"":""bottom right""},{""id"":""g0.4"",""content"":""it is in departure area""}],[{""id"":""g1.0"",""content"":""airport terminal""},{""id"":""g1.1"",""content"":""in airport""},{""id"":""g1.2"",""content"":""airport""}]]","[""Where is the luggage in the picture?"",""What location is the luggage at?""]","false","","""All answer the same question""","rhuang29"
"476735","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22234","52","Thu Feb 24 15:07:48 UTC 2022","Thu Feb 24 15:08:00 UTC 2022","12","[[{""id"": ""g0.0"", ""content"": ""sandwiches""}, {""id"": ""g0.1"", ""content"": ""pork sandwiches""}, {""id"": ""g0.2"", ""content"": ""barbecue beef sandwiches""}, {""id"": ""g0.3"", ""content"": ""bbq sandwiches""}, {""id"": ""g0.4"", ""content"": ""sandwich""}], [{""id"": ""g1.0"", ""content"": ""hamburgers""}, {""id"": ""g1.1"", ""content"": ""burgers""}, {""id"": ""g1.2"", ""content"": ""burger""}]]","[""What are the people eating?"", ""What are the people eating?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000418723.jpg""","""What are the people eating?""","[[{""id"":""g0.0"",""content"":""sandwiches""},{""id"":""g0.1"",""content"":""pork sandwiches""},{""id"":""g0.2"",""content"":""barbecue beef sandwiches""},{""id"":""g0.3"",""content"":""bbq sandwiches""},{""id"":""g0.4"",""content"":""sandwich""}],[{""id"":""g1.0"",""content"":""hamburgers""},{""id"":""g1.1"",""content"":""burgers""},{""id"":""g1.2"",""content"":""burger""}]]","[""What are the people eating?"",""What are the people eating?""]","true","value","""All answer the same question""","esteng"
"476735","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22410","141","Sat Feb 26 21:03:04 UTC 2022","Sat Feb 26 21:03:10 UTC 2022","6","[[{""id"": ""g0.0"", ""content"": ""sandwiches""}, {""id"": ""g0.1"", ""content"": ""pork sandwiches""}, {""id"": ""g0.2"", ""content"": ""barbecue beef sandwiches""}, {""id"": ""g0.3"", ""content"": ""bbq sandwiches""}, {""id"": ""g0.4"", ""content"": ""sandwich""}], [{""id"": ""g1.0"", ""content"": ""hamburgers""}, {""id"": ""g1.1"", ""content"": ""burgers""}, {""id"": ""g1.2"", ""content"": ""burger""}]]","[""What are the people eating?"", ""What are the people eating?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000418723.jpg""","""What are the people eating?""","[[{""id"":""g0.0"",""content"":""sandwiches""},{""id"":""g0.1"",""content"":""pork sandwiches""},{""id"":""g0.2"",""content"":""barbecue beef sandwiches""},{""id"":""g0.3"",""content"":""bbq sandwiches""},{""id"":""g0.4"",""content"":""sandwich""}],[{""id"":""g1.0"",""content"":""hamburgers""},{""id"":""g1.1"",""content"":""burgers""},{""id"":""g1.2"",""content"":""burger""}]]","[""What are the people eating?"",""What are the people eating?""]","true","value","""All answer the same question""","ohussei3"
"476735","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22504","139","Wed Mar 02 19:23:39 UTC 2022","Wed Mar 02 19:23:45 UTC 2022","6","[[{""id"": ""g0.0"", ""content"": ""sandwiches""}, {""id"": ""g0.1"", ""content"": ""pork sandwiches""}, {""id"": ""g0.2"", ""content"": ""barbecue beef sandwiches""}, {""id"": ""g0.3"", ""content"": ""bbq sandwiches""}, {""id"": ""g0.4"", ""content"": ""sandwich""}], [{""id"": ""g1.0"", ""content"": ""hamburgers""}, {""id"": ""g1.1"", ""content"": ""burgers""}, {""id"": ""g1.2"", ""content"": ""burger""}]]","[""What are the people eating?"", ""What are the people eating?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000418723.jpg""","""What are the people eating?""","[[{""id"":""g0.0"",""content"":""sandwiches""},{""id"":""g0.1"",""content"":""pork sandwiches""},{""id"":""g0.2"",""content"":""barbecue beef sandwiches""},{""id"":""g0.3"",""content"":""bbq sandwiches""},{""id"":""g0.4"",""content"":""sandwich""}],[{""id"":""g1.0"",""content"":""hamburgers""},{""id"":""g1.1"",""content"":""burgers""},{""id"":""g1.2"",""content"":""burger""}]]","[""What are the people eating?"",""What are the people eating?""]","true","value","""All answer the same question""","rhuang29"
"476736","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22235","52","Thu Feb 24 15:08:00 UTC 2022","Thu Feb 24 15:08:06 UTC 2022","6","[[{""id"": ""g0.0"", ""content"": ""apples, blueberries, cherries""}], [{""id"": ""g1.0"", ""content"": ""apple, blueberries and cherries""}, {""id"": ""g1.1"", ""content"": ""grapes, apples and cherries""}], [{""id"": ""g2.0"", ""content"": ""apple blueberries""}, {""id"": ""g2.1"", ""content"": ""grapes""}], [{""id"": ""g3.0"", ""content"": ""apple""}], [{""id"": ""g4.0"", ""content"": ""grapes/apples/cherries""}, {""id"": ""g4.1"", ""content"": ""apples, cherries, grapes""}]]","[""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000117679.jpg""","""What fruit is on the plate?""","[[{""id"":""g0.0"",""content"":""apples, blueberries, cherries""}],[{""id"":""g1.0"",""content"":""apple, blueberries and cherries""},{""id"":""g1.1"",""content"":""grapes, apples and cherries""}],[{""id"":""g2.0"",""content"":""apple blueberries""},{""id"":""g2.1"",""content"":""grapes""}],[{""id"":""g3.0"",""content"":""apple""}],[{""id"":""g4.0"",""content"":""grapes/apples/cherries""},{""id"":""g4.1"",""content"":""apples, cherries, grapes""}]]","[""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?""]","true","value","""All answer the same question""","esteng"
"476736","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22411","141","Sat Feb 26 21:03:11 UTC 2022","Sat Feb 26 21:03:16 UTC 2022","5","[[{""id"": ""g0.0"", ""content"": ""apples, blueberries, cherries""}], [{""id"": ""g1.0"", ""content"": ""apple, blueberries and cherries""}, {""id"": ""g1.1"", ""content"": ""grapes, apples and cherries""}], [{""id"": ""g2.0"", ""content"": ""apple blueberries""}, {""id"": ""g2.1"", ""content"": ""grapes""}], [{""id"": ""g3.0"", ""content"": ""apple""}], [{""id"": ""g4.0"", ""content"": ""grapes/apples/cherries""}, {""id"": ""g4.1"", ""content"": ""apples, cherries, grapes""}]]","[""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000117679.jpg""","""What fruit is on the plate?""","[[{""id"":""g0.0"",""content"":""apples, blueberries, cherries""}],[{""id"":""g1.0"",""content"":""apple, blueberries and cherries""},{""id"":""g1.1"",""content"":""grapes, apples and cherries""}],[{""id"":""g2.0"",""content"":""apple blueberries""},{""id"":""g2.1"",""content"":""grapes""}],[{""id"":""g3.0"",""content"":""apple""}],[{""id"":""g4.0"",""content"":""grapes/apples/cherries""},{""id"":""g4.1"",""content"":""apples, cherries, grapes""}]]","[""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?""]","true","value","""All answer the same question""","ohussei3"
"476736","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22505","139","Wed Mar 02 19:23:45 UTC 2022","Wed Mar 02 19:23:51 UTC 2022","6","[[{""id"": ""g0.0"", ""content"": ""apples, blueberries, cherries""}], [{""id"": ""g1.0"", ""content"": ""apple, blueberries and cherries""}, {""id"": ""g1.1"", ""content"": ""grapes, apples and cherries""}], [{""id"": ""g2.0"", ""content"": ""apple blueberries""}, {""id"": ""g2.1"", ""content"": ""grapes""}], [{""id"": ""g3.0"", ""content"": ""apple""}], [{""id"": ""g4.0"", ""content"": ""grapes/apples/cherries""}, {""id"": ""g4.1"", ""content"": ""apples, cherries, grapes""}]]","[""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?"", ""What fruit is on the plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000117679.jpg""","""What fruit is on the plate?""","[[{""id"":""g0.0"",""content"":""apples, blueberries, cherries""}],[{""id"":""g1.0"",""content"":""apple, blueberries and cherries""},{""id"":""g1.1"",""content"":""grapes, apples and cherries""}],[{""id"":""g2.0"",""content"":""apple blueberries""},{""id"":""g2.1"",""content"":""grapes""}],[{""id"":""g3.0"",""content"":""apple""}],[{""id"":""g4.0"",""content"":""grapes/apples/cherries""},{""id"":""g4.1"",""content"":""apples, cherries, grapes""}]]","[""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?"",""What fruit is on the plate?""]","true","value","""All answer the same question""","rhuang29"
"476737","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22236","52","Thu Feb 24 15:08:06 UTC 2022","Thu Feb 24 15:09:01 UTC 2022","55","[[{""id"": ""g0.0"", ""content"": ""1900s""}, {""id"": ""g0.1"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""1800's""}, {""id"": ""g1.1"", ""content"": ""1900's""}], [{""id"": ""g2.0"", ""content"": ""1900s""}, {""id"": ""g2.1"", ""content"": ""no""}], [{""id"": ""g3.0"", ""content"": ""1800's""}]]","[""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000145087.jpg""","""Is the Vintage bottle from the 1800's or 1900's?""","[[{""id"":""g2.0"",""content"":""1900s""},{""id"":""g1.0"",""content"":""1800's""},{""id"":""g3.0"",""content"":""1800's""},{""id"":""g0.0"",""content"":""1900s""},{""id"":""g1.1"",""content"":""1900's""}],[{""id"":""g0.1"",""content"":""yes""},{""id"":""g2.1"",""content"":""no""}]]","[""Is the Vintage bottle from the 1800's or is it from the 1900's?"",""Is the Vintage bottle from either the 1800's or 1900's?""]","false","","""All answer the same question""","esteng"
