HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
515950,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24677,129,Fri Jun 24 17:02:45 UTC 2022,Fri Jun 24 17:03:12 UTC 2022,27,"[[{""id"": ""g0.2"", ""content"": ""there is 2""}], [{""id"": ""g1.1"", ""content"": ""there is mirror""}], [{""id"": ""g2.0"", ""content"": ""pizza""}]]","[""Why is everything double possibly?"", ""What makes everything double?"", ""What food is doubled?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046353.jpg""","""Why is everything double?""",46353006,"[[{""id"":""g0.2"",""content"":""there is 2""}],[{""id"":""g1.1"",""content"":""there is mirror""}],[{""id"":""g2.0"",""content"":""pizza""}]]","[""Why is everything double possibly?"",""What makes everything double?"",""What food is doubled?""]",true,value,"[""A/C"", ""M/A.~"", ""A/D. ~ (reason) ""]",jgualla1
515961,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24688,129,Fri Jun 24 18:05:53 UTC 2022,Fri Jun 24 18:06:16 UTC 2022,23,"[[{""id"": ""g0.3"", ""content"": ""bruises""}], [{""id"": ""g1.0"", ""content"": ""stem""}]]","[""Why are there brown spots on the bananas here?"", ""Where are the brown spots on the bananas?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000473372.jpg""","""Why are there brown spots on the bananas?""",473372006,"[[{""id"":""g0.3"",""content"":""bruises""}],[{""id"":""g1.0"",""content"":""stem""}]]","[""Why are there brown spots on the bananas here?"",""Where are the brown spots on the bananas?""]",true,value,"[""A/M.A/C"", ""~"", ""A/M. ~ (reason) ""]",jgualla1
515974,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24701,129,Fri Jun 24 18:08:43 UTC 2022,Fri Jun 24 18:09:15 UTC 2022,32,"[[{""id"": ""g0.2"", ""content"": ""to tie off""}], [{""id"": ""g1.1"", ""content"": ""stability""}]]","[""When are there coils of rope on the boat used?"", ""What can the coils of rope on the boat be used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000480005.jpg""","""Why are there coils of rope on the boat?""",480005002,"[[{""id"":""g0.2"",""content"":""to tie off""}],[{""id"":""g1.1"",""content"":""stability""}]]","[""When are there coils of rope on the boat used?"",""What can the coils of rope on the boat be used for?""]",true,value,"[""A/C.A/P"", ""A/D"", ""A/D . ~ (reason) ""]",jgualla1
515975,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24702,129,Fri Jun 24 18:09:15 UTC 2022,Fri Jun 24 18:09:45 UTC 2022,30,"[[{""id"": ""g0.2"", ""content"": ""cars must stop""}], [{""id"": ""g1.1"", ""content"": ""for traffic""}], [{""id"": ""g2.2"", ""content"": ""it's at intersection""}]]","[""What does this sign say?"", ""Why does this sign say stop here?"", ""Where does this sign say stop?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000347177.jpg""","""Why does this sign say stop?""",347177004,"[[{""id"":""g0.2"",""content"":""cars must stop""}],[{""id"":""g1.1"",""content"":""for traffic""}],[{""id"":""g2.2"",""content"":""it's at intersection""}]]","[""What does this sign say?"",""Why does this sign say stop here?"",""Where does this sign say stop?""]",true,value,"[""A/P.A/C.A/G"", ""~"", ""A/M.A/D.~(symbolic) ""]",jgualla1
515979,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24706,129,Fri Jun 24 18:10:11 UTC 2022,Fri Jun 24 18:10:21 UTC 2022,10,"[[{""id"": ""g0.0"", ""content"": ""left""}], [{""id"": ""g1.6"", ""content"": ""motorcycle tail light""}], [{""id"": ""g2.0"", ""content"": ""red""}]]","[""Where directionally is the tail light of the automobile leaving a trail in the photo?"", ""What is causing the tail light of the automobile leaving a trail?"", ""What is the tail light color of the automobile leaving a trail?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000482505.jpg""","""What is the tail light of the automobile leaving a trail?""",482505002,"[[{""id"":""g0.0"",""content"":""left""}],[{""id"":""g1.6"",""content"":""motorcycle tail light""}],[{""id"":""g2.0"",""content"":""red""}]]","[""Where directionally is the tail light of the automobile leaving a trail in the photo?"",""What is causing the tail light of the automobile leaving a trail?"",""What is the tail light color of the automobile leaving a trail?""]",true,value,"[""A/C.A/K"", ""skip"", ""~ (reason) ""]",jgualla1
515994,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24721,129,Fri Jun 24 18:14:44 UTC 2022,Fri Jun 24 18:14:54 UTC 2022,10,"[[{""id"": ""g0.6"", ""content"": ""dirt""}], [{""id"": ""g1.2"", ""content"": ""stay on course""}]]","[""What causes the snow to be red at some parts?"", ""Whatis the purpose for the snow red at some parts?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000010015.jpg""","""Why is the snow red at some parts?""",10015002,"[[{""id"":""g0.6"",""content"":""dirt""}],[{""id"":""g1.2"",""content"":""stay on course""}]]","[""What causes the snow to be red at some parts?"",""Whatis the purpose for the snow red at some parts?""]",true,value,"[""A/C.A/P"", ""~"", ""~ (reason) ""]",jgualla1
515995,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24722,129,Fri Jun 24 18:14:55 UTC 2022,Fri Jun 24 18:15:13 UTC 2022,18,"[[{""id"": ""g0.7"", ""content"": ""valentine's day""}], [{""id"": ""g1.0"", ""content"": ""store""}]]","[""Why did they get flowers possibly?"", ""Where did they get flowers?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000260135.jpg""","""Why did they get flowers?""",260135001,"[[{""id"":""g0.7"",""content"":""valentine's day""}],[{""id"":""g1.0"",""content"":""store""}]]","[""Why did they get flowers possibly?"",""Where did they get flowers?""]",true,value,"[""A/C.A/P.M/A"", ""A/D"", ""~ (reason) ""]",jgualla1
516001,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24728,129,Fri Jun 24 18:16:00 UTC 2022,Fri Jun 24 18:16:39 UTC 2022,39,"[[{""id"": ""g0.3"", ""content"": ""work""}], [{""id"": ""g1.0"", ""content"": ""internet""}], [{""id"": ""g2.4"", ""content"": ""provide light""}]]","[""How is the object on the table used?"", ""What does the object on the table access?"", ""What does the object on the table do in room?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363326.jpg""","""What does the object on the table do?""",363326001,"[[{""id"":""g0.3"",""content"":""work""}],[{""id"":""g1.0"",""content"":""internet""}],[{""id"":""g2.4"",""content"":""provide light""}]]","[""How is the object on the table used?"",""What does the object on the table access?"",""What does the object on the table do in room?""]",true,value,"[""A/P.A/M"", ""A/D"", ""A/M.A/D ""]",jgualla1
516016,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24743,129,Fri Jun 24 18:19:45 UTC 2022,Fri Jun 24 18:20:00 UTC 2022,15,"[[{""id"": ""g0.7"", ""content"": ""don't get hit by ball""}], [{""id"": ""g1.0"", ""content"": ""baseball""}], [{""id"": ""g2.0"", ""content"": ""ball""}]]","[""What purpose is the netting for?"", ""What sport is the netting for?"", ""What is the netting for catching?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000218116.jpg""","""What is the netting for?""",218116000,"[[{""id"":""g0.7"",""content"":""don't get hit by ball""}],[{""id"":""g1.0"",""content"":""baseball""}],[{""id"":""g2.0"",""content"":""ball""}]]","[""What purpose is the netting for?"",""What sport is the netting for?"",""What is the netting for catching?""]",true,value,"[""A/P.A/G"", ""A/D"", ""A/D    . ~ (reason) ""]",jgualla1
516025,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24752,129,Fri Jun 24 18:21:54 UTC 2022,Fri Jun 24 18:22:07 UTC 2022,13,"[[{""id"": ""g0.2"", ""content"": ""cake""}], [{""id"": ""g1.2"", ""content"": ""birthday""}], [{""id"": ""g2.0"", ""content"": ""happy""}]]","[""What are the people sitting at the table doing?"", ""Why are the people sitting at the table to celebrate?"", ""Why are the people sitting at the table expressing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000468826.jpg""","""Why are the people sitting at the table?""",468826001,"[[{""id"":""g0.2"",""content"":""cake""}],[{""id"":""g1.2"",""content"":""birthday""}],[{""id"":""g2.0"",""content"":""happy""}]]","[""What are the people sitting at the table doing?"",""Why are the people sitting at the table to celebrate?"",""Why are the people sitting at the table expressing?""]",true,value,"[""A/C.A/P"", ""~"", ""~ (reason).A/D ""]",jgualla1
516034,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24761,129,Fri Jun 24 18:24:17 UTC 2022,Fri Jun 24 18:24:21 UTC 2022,4,"[[{""id"": ""g0.3"", ""content"": ""spain""}], [{""id"": ""g1.2"", ""content"": ""horseman of royal bg""}], [{""id"": ""g2.0"", ""content"": ""tour""}]]","[""Where is the bus going geographically?"", ""What destination is the bus going to?"", ""Why is the bus going?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000412537.jpg""","""Where is the bus going?""",412537001,"[[{""id"":""g0.3"",""content"":""spain""}],[{""id"":""g1.2"",""content"":""horseman of royal bg""}],[{""id"":""g2.0"",""content"":""tour""}]]","[""Where is the bus going geographically?"",""What destination is the bus going to?"",""Why is the bus going?""]",true,value,"[""A/G"", ""A/D"", ""A/D                ""]",jgualla1
516037,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24764,129,Fri Jun 24 18:25:00 UTC 2022,Fri Jun 24 18:25:12 UTC 2022,12,"[[{""id"": ""g0.6"", ""content"": ""bus ticket""}], [{""id"": ""g1.0"", ""content"": ""bus""}], [{""id"": ""g2.1"", ""content"": ""window""}]]","[""What are these men waiting for?"", ""For what transport are these men waiting on?"", ""Where are these men waiting?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000329501.jpg""","""What are these men waiting on?""",329501002,"[[{""id"":""g0.6"",""content"":""bus ticket""}],[{""id"":""g1.0"",""content"":""bus""}],[{""id"":""g2.1"",""content"":""window""}]]","[""What are these men waiting for?"",""For what transport are these men waiting on?"",""Where are these men waiting?""]",true,value,"[""A/L.A/C"", ""~"", ""A/L. ~ (reason, ambiguity on \""waiting on\"", possibly dialectal) ""]",jgualla1
516040,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24767,129,Fri Jun 24 18:25:30 UTC 2022,Fri Jun 24 18:25:42 UTC 2022,12,"[[{""id"": ""g0.6"", ""content"": ""color""}], [{""id"": ""g1.0"", ""content"": ""museum""}], [{""id"": ""g2.0"", ""content"": ""bathroom""}]]","[""Reason why this or isn't a piece of art?"", ""Where is this a piece of art?"", ""Where is this a piece of art found?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000293174.jpg""","""Why is this a piece of art?""",293174000,"[[{""id"":""g0.6"",""content"":""color""}],[{""id"":""g1.0"",""content"":""museum""}],[{""id"":""g2.0"",""content"":""bathroom""}]]","[""Reason why this or isn't a piece of art?"",""Where is this a piece of art?"",""Where is this a piece of art found?""]",true,value,"[""A/C"", ""~"", ""~ (reason )""]",jgualla1
516043,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24770,129,Fri Jun 24 18:25:54 UTC 2022,Fri Jun 24 18:26:04 UTC 2022,10,"[[{""id"": ""g0.1"", ""content"": ""can't tell""}], [{""id"": ""g1.6"", ""content"": ""work together""}]]","[""How many people are wearing orange sweaters?"", ""Why are so many people wearing orange sweaters ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000246718.jpg""","""Why are so many people wearing orange sweaters?""",246718000,"[[{""id"":""g0.1"",""content"":""can't tell""}],[{""id"":""g1.6"",""content"":""work together""}]]","[""How many people are wearing orange sweaters?"",""Why are so many people wearing orange sweaters ?""]",true,value,"[""A/C.M/A"", ""~"", ""M/A. ~(reason) ""]",jgualla1
516044,727,jimena_test_for_annotator_uncertainty,Thu Jun 23 18:57:09 UTC 2022,1,86400,24771,129,Fri Jun 24 18:26:04 UTC 2022,Fri Jun 24 18:26:16 UTC 2022,12,"[[{""id"": ""g0.3"", ""content"": ""to right""}], [{""id"": ""g1.2"", ""content"": ""west""}]]","[""In which way is the traffic heading?"", ""Which way is the traffic heading gepgraphically?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000352188.jpg""","""Which way is the traffic heading?""",352188025,"[[{""id"":""g0.3"",""content"":""to right""}],[{""id"":""g1.2"",""content"":""west""}]]","[""In which way is the traffic heading?"",""Which way is the traffic heading gepgraphically?""]",true,value,"[""A/G"", ""U.A/D"", ""A/D                   ""]",jgualla1
