"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"562275","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24942","52","Thu Jun 30 20:59:03 UTC 2022","Thu Jun 30 20:59:11 UTC 2022","8","[[{""id"": ""g0.1"", ""content"": ""at woman next to her""}], [{""id"": ""g1.3"", ""content"": ""to right""}]]","[""Who is the woman staring at?"", ""What direction is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","297043005","[[{""id"":""g0.1"",""content"":""at woman next to her""}],[{""id"":""g1.3"",""content"":""to right""}]]","[""Who is the woman staring at?"",""What direction is the woman staring?""]","true","value","""A/D    ""","esteng"
"562276","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24943","52","Thu Jun 30 20:59:11 UTC 2022","Thu Jun 30 20:59:18 UTC 2022","7","[[{""id"": ""g0.1"", ""content"": ""on right in front""}], [{""id"": ""g1.3"", ""content"": ""it is in departure area""}], [{""id"": ""g2.0"", ""content"": ""bottom right""}]]","[""What is the luggage on?"", ""What area is the luggage in?"", ""Where in the photo is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","405041002","[[{""id"":""g0.1"",""content"":""on right in front""}],[{""id"":""g1.3"",""content"":""it is in departure area""}],[{""id"":""g2.0"",""content"":""bottom right""}]]","[""What is the luggage on?"",""What area is the luggage in?"",""Where in the photo is the luggage?""]","true","value","""A/L   ""","esteng"
"562277","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24944","52","Thu Jun 30 20:59:18 UTC 2022","Thu Jun 30 20:59:25 UTC 2022","7","[[{""id"": ""g0.4"", ""content"": ""swings""}], [{""id"": ""g1.0"", ""content"": ""tree""}]]","[""What name type of benches are in the background?"", ""What type of foliage near the benches is in the background?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000175142.jpg""","""What type of benches are in the background?""","175142015","[[{""id"":""g0.4"",""content"":""swings""}],[{""id"":""g1.0"",""content"":""tree""}]]","[""What name type of benches are in the background?"",""What type of foliage near the benches is in the background?""]","true","value","""A/K      ""","esteng"
"562278","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24945","52","Thu Jun 30 20:59:25 UTC 2022","Thu Jun 30 20:59:33 UTC 2022","8","[[{""id"": ""g0.5"", ""content"": ""to look at""}], [{""id"": ""g1.0"", ""content"": ""family""}], [{""id"": ""g2.0"", ""content"": ""photo album""}], [{""id"": ""g3.0"", ""content"": ""personal""}]]","[""What are the pictures for possibly?"", ""What are the pictures of?"", ""What do the pictures comprise?"", ""Who are the pictures of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000031587.jpg""","""What are the pictures for?""","31587003","[[{""id"":""g0.5"",""content"":""to look at""}],[{""id"":""g1.0"",""content"":""family""}],[{""id"":""g2.0"",""content"":""photo album""}],[{""id"":""g3.0"",""content"":""personal""}]]","[""What are the pictures for possibly?"",""What are the pictures of?"",""What do the pictures comprise?"",""Who are the pictures of?""]","true","value","""A/D    ""","esteng"
"562279","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24946","52","Thu Jun 30 20:59:33 UTC 2022","Thu Jun 30 20:59:40 UTC 2022","7","[[{""id"": ""g0.3"", ""content"": ""steak and fries""}], [{""id"": ""g1.2"", ""content"": ""meal""}], [{""id"": ""g2.0"", ""content"": ""food""}], [{""id"": ""g3.0"", ""content"": ""white""}]]","[""What food is on the plate?"", ""What meal is on the plate?"", ""What is on the plate called?"", ""What color is the plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000023538.jpg""","""What is on the plate?""","23538002","[[{""id"":""g0.3"",""content"":""steak and fries""}],[{""id"":""g1.2"",""content"":""meal""}],[{""id"":""g2.0"",""content"":""food""}],[{""id"":""g3.0"",""content"":""white""}]]","[""What food is on the plate?"",""What meal is on the plate?"",""What is on the plate called?"",""What color is the plate?""]","true","value","""A/K      ""","esteng"
"562280","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24947","52","Thu Jun 30 20:59:40 UTC 2022","Thu Jun 30 20:59:45 UTC 2022","5","[[{""id"": ""g0.7"", ""content"": ""italian/pasta""}], [{""id"": ""g1.0"", ""content"": ""dinner""}]]","[""What kind of food is this on the plate?"", ""What kind of food is this for what meal?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000277857.jpg""","""What kind of food is this?""","277857030","[[{""id"":""g0.7"",""content"":""italian/pasta""}],[{""id"":""g1.0"",""content"":""dinner""}]]","[""What kind of food is this on the plate?"",""What kind of food is this for what meal?""]","true","value","""A/K      ""","esteng"
"562281","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24948","52","Thu Jun 30 20:59:45 UTC 2022","Thu Jun 30 20:59:57 UTC 2022","12","[[{""id"": ""g0.0"", ""content"": ""pole""}], [{""id"": ""g1.3"", ""content"": ""above street""}], [{""id"": ""g2.0"", ""content"": ""air""}], [{""id"": ""g3.0"", ""content"": ""red""}], [{""id"": ""g4.1"", ""content"": ""ahead""}]]","[""What are the traffic lights on?"", ""Where are the traffic lights placed?"", ""Where are the traffic lights seemingly?"", ""What color are the traffic lights directionally?"", ""Where are the traffic lights seen in photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000128503.jpg""","""Where are the traffic lights?""","128503003","[[{""id"":""g0.0"",""content"":""pole""}],[{""id"":""g1.3"",""content"":""above street""}],[{""id"":""g2.0"",""content"":""air""}],[{""id"":""g3.0"",""content"":""red""}],[{""id"":""g4.1"",""content"":""ahead""}]]","[""What are the traffic lights on?"",""Where are the traffic lights placed?"",""Where are the traffic lights seemingly?"",""What color are the traffic lights directionally?"",""Where are the traffic lights seen in photo?""]","true","value","""A/L.M/A""","esteng"
"562282","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24949","52","Thu Jun 30 20:59:57 UTC 2022","Thu Jun 30 21:00:15 UTC 2022","18","[[{""id"": ""g0.2"", ""content"": ""cross country""}], [{""id"": ""g1.0"", ""content"": ""young""}], [{""id"": ""g2.1"", ""content"": ""expert""}], [{""id"": ""g3.1"", ""content"": ""male""}]]","[""What kind of skiing are they doing?"", ""What kind of skiers are they in age?"", ""What kind of skiers are they in skills?"", ""What kind of skiers are they in gender?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000431062.jpg""","""What kind of skiers are they?""","431062004","[[{""id"":""g0.2"",""content"":""cross country""}],[{""id"":""g1.0"",""content"":""young""}],[{""id"":""g2.1"",""content"":""expert""}],[{""id"":""g3.1"",""content"":""male""}]]","[""What kind of skiing are they doing?"",""What kind of skiers are they in age?"",""What kind of skiers are they in skills?"",""What kind of skiers are they in gender?""]","true","value","""A/K     ""","esteng"
"562283","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24950","52","Thu Jun 30 21:00:15 UTC 2022","Thu Jun 30 21:00:25 UTC 2022","10","[[{""id"": ""g0.0"", ""content"": ""hip""}], [{""id"": ""g1.5"", ""content"": ""tiles""}], [{""id"": ""g2.0"", ""content"": ""gray""}], [{""id"": ""g3.0"", ""content"": ""modern""}]]","[""What architectural kind of roof is on the house?"", ""What kind of roof material is on the house?"", ""What kind of roof color is on the house?"", ""What kind of roof is on the house timewise?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000240511.jpg""","""What kind of roof is on the house?""","240511002","[[{""id"":""g0.0"",""content"":""hip""}],[{""id"":""g1.5"",""content"":""tiles""}],[{""id"":""g2.0"",""content"":""gray""}],[{""id"":""g3.0"",""content"":""modern""}]]","[""What architectural kind of roof is on the house?"",""What kind of roof material is on the house?"",""What kind of roof color is on the house?"",""What kind of roof is on the house timewise?""]","true","value","""A/K     ""","esteng"
"562284","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24951","52","Thu Jun 30 21:00:25 UTC 2022","Thu Jun 30 21:00:40 UTC 2022","15","[[{""id"": ""g0.2"", ""content"": ""his arm""}], [{""id"": ""g1.3"", ""content"": ""game""}], [{""id"": ""g2.0"", ""content"": ""wii""}]]","[""What body part is the man showing off?"", ""What ability is the man showing off?"", ""What game is the man showing off?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000371965.jpg""","""What is the man showing off?""","371965013","[[{""id"":""g0.2"",""content"":""his arm""}],[{""id"":""g1.3"",""content"":""game""}],[{""id"":""g2.0"",""content"":""wii""}]]","[""What body part is the man showing off?"",""What ability is the man showing off?"",""What game is the man showing off?""]","true","value","""A/M          ""","esteng"
"562285","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24952","52","Thu Jun 30 21:00:40 UTC 2022","Thu Jun 30 21:00:54 UTC 2022","14","[[{""id"": ""g0.1"", ""content"": ""picture on wall""}], [{""id"": ""g1.0"", ""content"": ""right""}]]","[""Where is a man holding a gun found?"", ""Where is a man holding a gun in this photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000325981.jpg""","""Where is a man holding a gun?""","325981001","[[{""id"":""g0.1"",""content"":""picture on wall""}],[{""id"":""g1.0"",""content"":""right""}]]","[""Where is a man holding a gun found?"",""Where is a man holding a gun in this photo?""]","true","value","""A/L   ""","esteng"
"562286","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24953","52","Thu Jun 30 21:00:54 UTC 2022","Thu Jun 30 21:01:03 UTC 2022","9","[[{""id"": ""g0.1"", ""content"": ""boy""}], [{""id"": ""g1.4"", ""content"": ""5""}]]","[""What gender birthday is this?"", ""What birthday year is this for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000333831.jpg""","""What birthday is this?""","333831001","[[{""id"":""g0.1"",""content"":""boy""}],[{""id"":""g1.4"",""content"":""5""}]]","[""What gender birthday is this?"",""What birthday year is this for?""]","true","value","""A/K. A/T   ""","esteng"
"562287","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24954","52","Thu Jun 30 21:01:03 UTC 2022","Thu Jun 30 21:40:39 UTC 2022","2376","[[{""id"": ""g0.2"", ""content"": ""moving""}], [{""id"": ""g1.1"", ""content"": ""biking""}], [{""id"": ""g2.0"", ""content"": ""enjoying park""}], [{""id"": ""g3.1"", ""content"": ""biking, running, walking""}]]","[""What are the people doing in motion"", ""What activity are the people doing?"", ""What are the people doing here?"", ""What activity are the people doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000144552.jpg""","""What are the people doing?""","144552001","[[{""id"":""g0.2"",""content"":""moving""}],[{""id"":""g1.1"",""content"":""biking""}],[{""id"":""g2.0"",""content"":""enjoying park""}],[{""id"":""g3.1"",""content"":""biking, running, walking""}]]","[""What are the people doing in motion"",""What activity are the people doing?"",""What are the people doing here?"",""What activity are the people doing?""]","true","value","""A/M. A/G   ""","esteng"
"562288","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24958","52","Fri Jul 01 00:54:17 UTC 2022","Fri Jul 01 00:55:36 UTC 2022","79","[[{""id"": ""g0.5"", ""content"": ""resting""}], [{""id"": ""g1.0"", ""content"": ""circus""}]]","[""Why are the elephant lying down possibly?"", ""Where are the elephant lying down?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000440511.jpg""","""Why are the elephant lying down?""","440511000","[[{""id"":""g0.5"",""content"":""resting""}],[{""id"":""g1.0"",""content"":""circus""}]]","[""Why are the elephant lying down possibly?"",""Where are the elephant lying down?""]","true","value","""A/D.~ (reason) ""","esteng"
"562289","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24959","52","Fri Jul 01 00:55:36 UTC 2022","Fri Jul 01 00:55:50 UTC 2022","14","[[{""id"": ""g0.2"", ""content"": ""chinese""}], [{""id"": ""g1.1"", ""content"": ""soup and dessert""}], [{""id"": ""g2.1"", ""content"": ""lunch""}]]","[""What ethnic type of meal is this?"", ""What type of meal food is this?"", ""What type of meal is this for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000156943.jpg""","""What type of meal is this?""","156943001","[[{""id"":""g0.2"",""content"":""chinese""}],[{""id"":""g1.1"",""content"":""soup and dessert""}],[{""id"":""g2.1"",""content"":""lunch""}]]","[""What ethnic type of meal is this?"",""What type of meal food is this?"",""What type of meal is this for?""]","true","value","""A/K      ""","esteng"
"562290","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24960","52","Fri Jul 01 00:55:50 UTC 2022","Fri Jul 01 00:55:57 UTC 2022","7","[[{""id"": ""g0.3"", ""content"": ""holding tennis racket""}], [{""id"": ""g1.3"", ""content"": ""up""}]]","[""What is her right hand on?"", ""Where is her right hand positioned?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000172806.jpg""","""Where is her right hand?""","172806002","[[{""id"":""g0.3"",""content"":""holding tennis racket""}],[{""id"":""g1.3"",""content"":""up""}]]","[""What is her right hand on?"",""Where is her right hand positioned?""]","true","value","""A/L   ""","esteng"
"562291","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24961","52","Fri Jul 01 00:55:58 UTC 2022","Fri Jul 01 00:56:12 UTC 2022","14","[[{""id"": ""g0.6"", ""content"": ""hat with hole""}], [{""id"": ""g1.0"", ""content"": ""ponytail""}]]","[""What type of hat is this man wearing on his head?"", ""What hair type under the hat is this man wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000441633.jpg""","""What type of hat is this man wearing?""","441633001","[[{""id"":""g0.6"",""content"":""hat with hole""}],[{""id"":""g1.0"",""content"":""ponytail""}]]","[""What type of hat is this man wearing on his head?"",""What hair type under the hat is this man wearing?""]","true","value","""M/A  ""","esteng"
"562292","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24962","52","Fri Jul 01 00:56:12 UTC 2022","Fri Jul 01 00:56:23 UTC 2022","11","[[{""id"": ""g0.5"", ""content"": ""wood""}], [{""id"": ""g1.0"", ""content"": ""white""}]]","[""What is the wall material in the background made of?"", ""What is the wall in the background  color?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000442099.jpg""","""What is the wall in the background made of?""","442099018","[[{""id"":""g0.5"",""content"":""wood""}],[{""id"":""g1.0"",""content"":""white""}]]","[""What is the wall material in the background made of?"",""What is the wall in the background  color?""]","true","value","""A/M    ""","esteng"
"562293","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24963","52","Fri Jul 01 00:56:23 UTC 2022","Fri Jul 01 00:56:33 UTC 2022","10","[[{""id"": ""g0.2"", ""content"": ""vintage plane""}], [{""id"": ""g1.0"", ""content"": ""cessna""}], [{""id"": ""g2.3"", ""content"": ""propeller""}]]","[""What kind of plane is this in time?"", ""What kind of plane is this brand?"", ""What kind of features does this plane have?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000104610.jpg""","""What kind of plane is this?""","104610000","[[{""id"":""g0.2"",""content"":""vintage plane""}],[{""id"":""g1.0"",""content"":""cessna""}],[{""id"":""g2.3"",""content"":""propeller""}]]","[""What kind of plane is this in time?"",""What kind of plane is this brand?"",""What kind of features does this plane have?""]","true","value","""A/K      ""","esteng"
"562294","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24964","52","Fri Jul 01 00:56:33 UTC 2022","Fri Jul 01 00:56:54 UTC 2022","21","[[{""id"": ""g0.6"", ""content"": ""matching""}], [{""id"": ""g1.0"", ""content"": ""shirts""}], [{""id"": ""g2.0"", ""content"": ""summertime""}], [{""id"": ""g3.0"", ""content"": ""vineyard""}]]","[""Why are they wearing white possibly?"", ""What are they wearing that is white?"", ""Which season are they wearing white?"", ""Where are they wearing white?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000310783.jpg""","""Why are they wearing white?""","310783009","[[{""id"":""g0.6"",""content"":""matching""}],[{""id"":""g1.0"",""content"":""shirts""}],[{""id"":""g2.0"",""content"":""summertime""}],[{""id"":""g3.0"",""content"":""vineyard""}]]","[""Why are they wearing white possibly?"",""What are they wearing that is white?"",""Which season are they wearing white?"",""Where are they wearing white?""]","true","value","""A/D. ~ (reason)    ""","esteng"
"562295","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24965","52","Fri Jul 01 00:56:54 UTC 2022","Fri Jul 01 00:57:01 UTC 2022","7","[[{""id"": ""g0.5"", ""content"": ""morning""}], [{""id"": ""g1.1"", ""content"": ""4 o'clock""}]]","[""What time of day is this ?"", ""What hour is the time of day?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000443650.jpg""","""What time of day is it?""","443650003","[[{""id"":""g0.5"",""content"":""morning""}],[{""id"":""g1.1"",""content"":""4 o'clock""}]]","[""What time of day is this ?"",""What hour is the time of day?""]","true","value","""A/T ""","esteng"
"562296","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24966","52","Fri Jul 01 00:57:01 UTC 2022","Fri Jul 01 00:57:15 UTC 2022","14","[[{""id"": ""g0.0"", ""content"": ""dunked""}], [{""id"": ""g1.2"", ""content"": ""tease child""}], [{""id"": ""g2.2"", ""content"": ""naughty kid""}], [{""id"": ""g3.1"", ""content"": ""it is bad""}]]","[""What is happening to the bear being put in the toilet?"", ""Why might the bear be put in the toilet?"", ""Who is the bear being put in the toilet by?"", ""For what reason is the bear being put in the toilet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318365.jpg""","""Why is the bear being put in the toilet?""","318365001","[[{""id"":""g0.0"",""content"":""dunked""}],[{""id"":""g1.2"",""content"":""tease child""}],[{""id"":""g2.2"",""content"":""naughty kid""}],[{""id"":""g3.1"",""content"":""it is bad""}]]","[""What is happening to the bear being put in the toilet?"",""Why might the bear be put in the toilet?"",""Who is the bear being put in the toilet by?"",""For what reason is the bear being put in the toilet?""]","true","value","""A/D. ~ (reason)    ""","esteng"
"562297","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24967","52","Fri Jul 01 00:57:16 UTC 2022","Fri Jul 01 00:57:35 UTC 2022","19","[[{""id"": ""g0.2"", ""content"": ""another laptop""}], [{""id"": ""g1.1"", ""content"": ""person""}], [{""id"": ""g2.0"", ""content"": ""front""}], [{""id"": ""g3.0"", ""content"": ""open""}], [{""id"": ""g4.0"", ""content"": ""room""}]]","[""What is the laptop's screen facing nearby?"", ""Who is the laptop's screen facing?"", ""What part of the laptop's screen facing?"", ""What position is the laptop's screen?"", ""In what is the laptop's screen facing located?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363464.jpg""","""What is the laptop's screen facing?""","363464000","[[{""id"":""g0.2"",""content"":""another laptop""}],[{""id"":""g1.1"",""content"":""person""}],[{""id"":""g2.0"",""content"":""front""}],[{""id"":""g3.0"",""content"":""open""}],[{""id"":""g4.0"",""content"":""room""}]]","[""What is the laptop's screen facing nearby?"",""Who is the laptop's screen facing?"",""What part of the laptop's screen facing?"",""What position is the laptop's screen?"",""In what is the laptop's screen facing located?""]","true","value","""A/L. ~ (perspective) ""","esteng"
"562298","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24968","52","Fri Jul 01 00:57:35 UTC 2022","Fri Jul 01 00:58:02 UTC 2022","27","[[{""id"": ""g0.6"", ""content"": ""privacy""}], [{""id"": ""g1.1"", ""content"": ""windows""}]]","[""What is the reason that the openings in the structure are so small possibly?"", ""What is the reason for the openings in the structure are so small?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000323182.jpg""","""What is the reason that the openings in the structure are so small?""","323182003","[[{""id"":""g0.6"",""content"":""privacy""}],[{""id"":""g1.1"",""content"":""windows""}]]","[""What is the reason that the openings in the structure are so small possibly?"",""What is the reason for the openings in the structure are so small?""]","true","value","""A/D. ~(reason) ""","esteng"
"562299","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24969","52","Fri Jul 01 00:58:02 UTC 2022","Fri Jul 01 01:07:09 UTC 2022","547","[[{""id"": ""g0.1"", ""content"": ""used for milk""}], [{""id"": ""g1.1"", ""content"": ""captive""}], [{""id"": ""g2.0"", ""content"": ""cow""}], [{""id"": ""g3.1"", ""content"": ""pasture""}], [{""id"": ""g4.0"", ""content"": ""grazing""}]]","[""What are the animals there used for?"", ""How are the animals there regulated?"", ""What kind of animals are there?"", ""Where are the animals there located?"", ""What are the animals there doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000444419.jpg""","""Why are the animals there?""","444419036","[[{""id"":""g0.1"",""content"":""used for milk""}],[{""id"":""g1.1"",""content"":""captive""}],[{""id"":""g2.0"",""content"":""cow""}],[{""id"":""g3.1"",""content"":""pasture""}],[{""id"":""g4.0"",""content"":""grazing""}]]","[""What are the animals there used for?"",""How are the animals there regulated?"",""What kind of animals are there?"",""Where are the animals there located?"",""What are the animals there doing?""]","true","value","""A/D ~(reason)""","esteng"
"562300","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24970","52","Fri Jul 01 01:07:09 UTC 2022","Fri Jul 01 01:07:17 UTC 2022","8","[[{""id"": ""g0.4"", ""content"": ""persian""}], [{""id"": ""g1.1"", ""content"": ""american shorthair""}], [{""id"": ""g2.1"", ""content"": ""gray""}]]","[""What breed of cat is it possibly?"", ""What breed of cat is it by hair type?"", ""What color is this breed of cat?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000196623.jpg""","""What breed of cat is it?""","196623017","[[{""id"":""g0.4"",""content"":""persian""}],[{""id"":""g1.1"",""content"":""american shorthair""}],[{""id"":""g2.1"",""content"":""gray""}]]","[""What breed of cat is it possibly?"",""What breed of cat is it by hair type?"",""What color is this breed of cat?""]","true","value","""skip ""","esteng"
"562301","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24971","52","Fri Jul 01 01:07:18 UTC 2022","Fri Jul 01 01:07:56 UTC 2022","38","[[{""id"": ""g0.5"", ""content"": ""by roadside""}], [{""id"": ""g1.2"", ""content"": ""on pole""}], [{""id"": ""g2.0"", ""content"": ""shoulder""}]]","[""Where is the sign board placed by?"", ""Where is the sign board placed on?"", ""Where is the sign board placed called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000044463.jpg""","""Where is the sign board placed?""","44463014","[[{""id"":""g0.5"",""content"":""by roadside""}],[{""id"":""g1.2"",""content"":""on pole""}],[{""id"":""g2.0"",""content"":""shoulder""}]]","[""Where is the sign board placed by?"",""Where is the sign board placed on?"",""Where is the sign board placed called?""]","true","value","""A/L   ""","esteng"
"562302","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24972","52","Fri Jul 01 01:07:56 UTC 2022","Fri Jul 01 01:08:08 UTC 2022","12","[[{""id"": ""g0.2"", ""content"": ""to left""}], [{""id"": ""g1.3"", ""content"": ""behind him""}], [{""id"": ""g2.1"", ""content"": ""west""}]]","[""Where is the animal's head looking?"", ""At what is the animal looking here?"", ""Which direction is the animal looking?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000446470.jpg""","""Where is the animal looking?""","446470003","[[{""id"":""g0.2"",""content"":""to left""}],[{""id"":""g1.3"",""content"":""behind him""}],[{""id"":""g2.1"",""content"":""west""}]]","[""Where is the animal's head looking?"",""At what is the animal looking here?"",""Which direction is the animal looking?""]","true","value","""A/D    ""","esteng"
"562303","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24973","52","Fri Jul 01 01:08:08 UTC 2022","Fri Jul 01 01:08:27 UTC 2022","19","[[{""id"": ""g0.0"", ""content"": ""forward""}], [{""id"": ""g1.0"", ""content"": ""south""}], [{""id"": ""g2.5"", ""content"": ""city""}], [{""id"": ""g3.0"", ""content"": ""road""}]]","[""Where is the bus going in direction?"", ""Where is the bus going geographically?"", ""Where is the bus going finally?"", ""What is the bus going on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000122902.jpg""","""Where is the bus going?""","122902000","[[{""id"":""g0.0"",""content"":""forward""}],[{""id"":""g1.0"",""content"":""south""}],[{""id"":""g2.5"",""content"":""city""}],[{""id"":""g3.0"",""content"":""road""}]]","[""Where is the bus going in direction?"",""Where is the bus going geographically?"",""Where is the bus going finally?"",""What is the bus going on?""]","true","value","""A/D    ""","esteng"
"562304","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24974","52","Fri Jul 01 01:08:27 UTC 2022","Fri Jul 01 01:09:01 UTC 2022","34","[[{""id"": ""g0.5"", ""content"": ""light is off""}], [{""id"": ""g1.3"", ""content"": ""speaker""}]]","[""Why is part of the computer in the shade possibly?"", ""What part of the computer is in the shade?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000451213.jpg""","""Why is part of the computer in the shade?""","451213004","[[{""id"":""g0.5"",""content"":""light is off""}],[{""id"":""g1.3"",""content"":""speaker""}]]","[""Why is part of the computer in the shade possibly?"",""What part of the computer is in the shade?""]","true","value","""M/B. M/A. ~ (reason) ""","esteng"
"562305","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24975","52","Fri Jul 01 01:09:01 UTC 2022","Fri Jul 01 01:09:14 UTC 2022","13","[[{""id"": ""g0.5"", ""content"": ""side table""}], [{""id"": ""g1.0"", ""content"": ""decorative""}]]","[""Where are the porcelain bowls located?"", ""What are the porcelain bowls?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000395684.jpg""","""Where are the porcelain bowls?""","395684000","[[{""id"":""g0.5"",""content"":""side table""}],[{""id"":""g1.0"",""content"":""decorative""}]]","[""Where are the porcelain bowls located?"",""What are the porcelain bowls?""]","true","value","""M/A. A/L ""","esteng"
"562306","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","24976","52","Fri Jul 01 01:09:14 UTC 2022","Fri Jul 01 01:09:42 UTC 2022","28","[[{""id"": ""g0.6"", ""content"": ""everest""}], [{""id"": ""g1.1"", ""content"": ""rocky""}]]","[""What mountain ridge name is shown below?"", ""What mountain ridge is shown below topographically?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000454018.jpg""","""What mountain ridge is shown below?""","454018000","[[{""id"":""g0.6"",""content"":""everest""}],[{""id"":""g1.1"",""content"":""rocky""}]]","[""What mountain ridge name is shown below?"",""What mountain ridge is shown below topographically?""]","true","value","""M/A. U ""","esteng"
