imgUrl,questionStr,answerGroups,answerQuestions
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000462395.jpg""","""What is on the right of the kitchen?""","[[{""id"": ""g0.0"", ""content"": ""window""}], [{""id"": ""g1.0"", ""content"": ""garbage""}], [{""id"": ""g2.0"", ""content"": ""green bottle""}], [{""id"": ""g3.0"", ""content"": ""cabinets""}], [{""id"": ""g4.0"", ""content"": ""can't see it""}], [{""id"": ""g5.0"", ""content"": ""bottle""}], [{""id"": ""g6.0"", ""content"": ""stove""}], [{""id"": ""g7.0"", ""content"": ""oven""}]]","[""What is on the right of the kitchen?"", ""What is on the right of the kitchen?"", ""What is on the right of the kitchen?"", ""What is on the right of the kitchen?"", ""What is on the right of the kitchen?"", ""What is on the right of the kitchen?"", ""What is on the right of the kitchen?"", ""What is on the right of the kitchen?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000462712.jpg""","""How long is the rug?""","[[{""id"": ""g0.0"", ""content"": ""5 feet""}, {""id"": ""g0.1"", ""content"": ""about 6 feet""}, {""id"": ""g0.2"", ""content"": ""8 feet""}, {""id"": ""g0.3"", ""content"": ""10 feet""}, {""id"": ""g0.4"", ""content"": ""9'x12'""}, {""id"": ""g0.5"", ""content"": ""6 foot""}, {""id"": ""g0.6"", ""content"": ""8 ft""}]]","[""How long is the rug?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046276.jpg""","""What kind of plant is this?""","[[{""id"": ""g0.0"", ""content"": ""artificial""}], [{""id"": ""g1.0"", ""content"": ""flowers""}], [{""id"": ""g2.0"", ""content"": ""flower""}], [{""id"": ""g3.0"", ""content"": ""lilies""}], [{""id"": ""g4.0"", ""content"": ""dandelion""}], [{""id"": ""g5.0"", ""content"": ""fern""}], [{""id"": ""g6.0"", ""content"": ""flower bouquet""}]]","[""What kind of plant is this?"", ""What kind of plant is this?"", ""What kind of plant is this?"", ""What kind of plant is this?"", ""What kind of plant is this?"", ""What kind of plant is this?"", ""What kind of plant is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000462811.jpg""","""What type of cake is this?""","[[{""id"": ""g0.0"", ""content"": ""red velvet""}, {""id"": ""g0.1"", ""content"": ""red velvet cake""}], [{""id"": ""g1.0"", ""content"": ""chocolate""}, {""id"": ""g1.1"", ""content"": ""spice cake""}], [{""id"": ""g2.0"", ""content"": ""carrot""}]]","[""What type of cake is this?"", ""What type of cake is this?"", ""What type of cake is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000462811.jpg""","""Where are the books?""","[[{""id"": ""g0.0"", ""content"": ""on right""}, {""id"": ""g0.1"", ""content"": ""right""}], [{""id"": ""g1.0"", ""content"": ""to right of cake""}, {""id"": ""g1.1"", ""content"": ""behind and to right""}], [{""id"": ""g2.0"", ""content"": ""desk""}], [{""id"": ""g3.0"", ""content"": ""on table""}], [{""id"": ""g4.0"", ""content"": ""table""}], [{""id"": ""g5.0"", ""content"": ""background""}]]","[""Where are the books?"", ""Where are the books?"", ""Where are the books?"", ""Where are the books?"", ""Where are the books?"", ""Where are the books?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463039.jpg""","""What kind of flowers are in the water can?""","[[{""id"": ""g0.0"", ""content"": ""chrysanthemums""}, {""id"": ""g0.1"", ""content"": ""lilies""}], [{""id"": ""g1.0"", ""content"": ""mums""}], [{""id"": ""g2.0"", ""content"": ""peony""}], [{""id"": ""g3.0"", ""content"": ""pink ones""}, {""id"": ""g3.1"", ""content"": ""purple""}, {""id"": ""g3.2"", ""content"": ""pink flowers""}], [{""id"": ""g4.0"", ""content"": ""hydrangea""}, {""id"": ""g4.1"", ""content"": ""hydrangeas""}]]","[""What kind of flowers are in the water can?"", ""What kind of flowers are in the water can?"", ""What kind of flowers are in the water can?"", ""What kind of flowers are in the water can?"", ""What kind of flowers are in the water can?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463039.jpg""","""Where are the flowers?""","[[{""id"": ""g0.0"", ""content"": ""vase""}], [{""id"": ""g1.0"", ""content"": ""bench""}, {""id"": ""g1.1"", ""content"": ""on bench""}], [{""id"": ""g2.0"", ""content"": ""in planter""}], [{""id"": ""g3.0"", ""content"": ""water pourer""}], [{""id"": ""g4.0"", ""content"": ""table""}], [{""id"": ""g5.0"", ""content"": ""watering can""}], [{""id"": ""g6.0"", ""content"": ""pink""}], [{""id"": ""g7.0"", ""content"": ""backyard of house""}]]","[""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?"", ""Where are the flowers?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463108.jpg""","""Is this a train station?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""maybe""}]]","[""Is this a train station?"", ""Is this a train station?"", ""Is this a train station?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463426.jpg""","""What kind of landscape is pictured here?""","[[{""id"": ""g0.0"", ""content"": ""none""}], [{""id"": ""g1.0"", ""content"": ""snow""}], [{""id"": ""g2.0"", ""content"": ""ski slope""}], [{""id"": ""g3.0"", ""content"": ""fake""}], [{""id"": ""g4.0"", ""content"": ""cartoon""}], [{""id"": ""g5.0"", ""content"": ""hill""}], [{""id"": ""g6.0"", ""content"": ""yellow""}]]","[""What kind of landscape is pictured here?"", ""What kind of landscape is pictured here?"", ""What kind of landscape is pictured here?"", ""What kind of landscape is pictured here?"", ""What kind of landscape is pictured here?"", ""What kind of landscape is pictured here?"", ""What kind of landscape is pictured here?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463507.jpg""","""What kind of home does the man on the left live in?""","[[{""id"": ""g0.0"", ""content"": ""regular""}], [{""id"": ""g1.0"", ""content"": ""nice home""}, {""id"": ""g1.1"", ""content"": ""nice""}, {""id"": ""g1.2"", ""content"": ""nice one""}], [{""id"": ""g2.0"", ""content"": ""projects""}], [{""id"": ""g3.0"", ""content"": ""middle class""}], [{""id"": ""g4.0"", ""content"": ""house""}], [{""id"": ""g5.0"", ""content"": ""family""}], [{""id"": ""g6.0"", ""content"": ""apartment""}]]","[""What kind of home does the man on the left live in?"", ""What kind of home does the man on the left live in?"", ""What kind of home does the man on the left live in?"", ""What kind of home does the man on the left live in?"", ""What kind of home does the man on the left live in?"", ""What kind of home does the man on the left live in?"", ""What kind of home does the man on the left live in?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046353.jpg""","""Why is everything double?""","[[{""id"": ""g0.0"", ""content"": ""there is mirror""}, {""id"": ""g0.1"", ""content"": ""there is 2""}], [{""id"": ""g1.0"", ""content"": ""for 2 people""}, {""id"": ""g1.1"", ""content"": ""2 of them""}], [{""id"": ""g2.0"", ""content"": ""toppings""}], [{""id"": ""g3.0"", ""content"": ""mirror""}], [{""id"": ""g4.0"", ""content"": ""yes""}], [{""id"": ""g5.0"", ""content"": ""pizza""}], [{""id"": ""g6.0"", ""content"": ""no""}]]","[""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463581.jpg""","""What are all the different colors in the photo?""","[[{""id"": ""g0.0"", ""content"": ""blue, white gray, maroon""}, {""id"": ""g0.1"", ""content"": ""brown""}, {""id"": ""g0.2"", ""content"": ""white red blue gray""}, {""id"": ""g0.3"", ""content"": ""white and red""}, {""id"": ""g0.4"", ""content"": ""blue and white""}, {""id"": ""g0.5"", ""content"": ""blue, grey, burgundy, white, black""}, {""id"": ""g0.6"", ""content"": ""white red blue""}, {""id"": ""g0.7"", ""content"": ""red white blue brown""}, {""id"": ""g0.8"", ""content"": ""white blue, gray""}, {""id"": ""g0.9"", ""content"": ""white blue""}]]","[""What are all the different colors in the photo?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463591.jpg""","""Where are the man's hands?""","[[{""id"": ""g0.0"", ""content"": ""in front of his chest""}, {""id"": ""g0.1"", ""content"": ""in front of him""}], [{""id"": ""g1.0"", ""content"": ""beer""}], [{""id"": ""g2.0"", ""content"": ""champagne and cup""}], [{""id"": ""g3.0"", ""content"": ""bottle, cup""}, {""id"": ""g3.1"", ""content"": ""cup""}], [{""id"": ""g4.0"", ""content"": ""wine bottle""}, {""id"": ""g4.1"", ""content"": ""wine""}], [{""id"": ""g5.0"", ""content"": ""front""}], [{""id"": ""g6.0"", ""content"": ""bottle""}]]","[""Where are the man's hands?"", ""Where are the man's hands?"", ""Where are the man's hands?"", ""Where are the man's hands?"", ""Where are the man's hands?"", ""Where are the man's hands?"", ""Where are the man's hands?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463616.jpg""","""Why is the sink almost over the tub?""","[[{""id"": ""g0.0"", ""content"": ""unknown""}], [{""id"": ""g1.0"", ""content"": ""bathroom tiny""}, {""id"": ""g1.1"", ""content"": ""small room""}, {""id"": ""g1.2"", ""content"": ""very small bathroom""}, {""id"": ""g1.3"", ""content"": ""bathroom is very limited in space""}], [{""id"": ""g2.0"", ""content"": ""it's tight space""}], [{""id"": ""g3.0"", ""content"": ""put there""}, {""id"": ""g3.1"", ""content"": ""too big""}], [{""id"": ""g4.0"", ""content"": ""space""}]]","[""Why is the sink almost over the tub?"", ""Why is the sink almost over the tub?"", ""Why is the sink almost over the tub?"", ""Why is the sink almost over the tub?"", ""Why is the sink almost over the tub?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463665.jpg""","""What kind of bird are these?""","[[{""id"": ""g0.0"", ""content"": ""storks""}], [{""id"": ""g1.0"", ""content"": ""herring""}], [{""id"": ""g2.0"", ""content"": ""crane""}], [{""id"": ""g3.0"", ""content"": ""seagulls""}], [{""id"": ""g4.0"", ""content"": ""heron""}], [{""id"": ""g5.0"", ""content"": ""cranes""}], [{""id"": ""g6.0"", ""content"": ""not sure""}], [{""id"": ""g7.0"", ""content"": ""stork""}]]","[""What kind of bird are these?"", ""What kind of bird are these?"", ""What kind of bird are these?"", ""What kind of bird are these?"", ""What kind of bird are these?"", ""What kind of bird are these?"", ""What kind of bird are these?"", ""What kind of bird are these?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463839.jpg""","""What is on the background?""","[[{""id"": ""g0.0"", ""content"": ""horizon""}], [{""id"": ""g1.0"", ""content"": ""water""}], [{""id"": ""g2.0"", ""content"": ""boat""}, {""id"": ""g2.1"", ""content"": ""boats""}], [{""id"": ""g3.0"", ""content"": ""ocean""}], [{""id"": ""g4.0"", ""content"": ""kayak""}], [{""id"": ""g5.0"", ""content"": ""surfers""}], [{""id"": ""g6.0"", ""content"": ""surfing""}], [{""id"": ""g7.0"", ""content"": ""water ski""}]]","[""What is on the background?"", ""What is on the background?"", ""What is on the background?"", ""What is on the background?"", ""What is on the background?"", ""What is on the background?"", ""What is on the background?"", ""What is on the background?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463844.jpg""","""What is above the cooktop?""","[[{""id"": ""g0.0"", ""content"": ""light""}], [{""id"": ""g1.0"", ""content"": ""plate""}], [{""id"": ""g2.0"", ""content"": ""hood""}], [{""id"": ""g3.0"", ""content"": ""cabinets""}], [{""id"": ""g4.0"", ""content"": ""vent fan""}, {""id"": ""g4.1"", ""content"": ""fan""}], [{""id"": ""g5.0"", ""content"": ""vent""}]]","[""What is above the cooktop?"", ""What is above the cooktop?"", ""What is above the cooktop?"", ""What is above the cooktop?"", ""What is above the cooktop?"", ""What is above the cooktop?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463924.jpg""","""What is in the picture?""","[[{""id"": ""g0.0"", ""content"": ""skiers on snow covered hill""}, {""id"": ""g0.1"", ""content"": ""skiers on mountain""}, {""id"": ""g0.2"", ""content"": ""winter landscape with two skiers""}, {""id"": ""g0.3"", ""content"": ""two people on ski slope with mountains""}], [{""id"": ""g1.0"", ""content"": ""mountains, lake, and skiers""}, {""id"": ""g1.1"", ""content"": ""skiers and lake""}], [{""id"": ""g2.0"", ""content"": ""people skiing""}], [{""id"": ""g3.0"", ""content"": ""mountains""}], [{""id"": ""g4.0"", ""content"": ""skiers""}]]","[""What is in the picture?"", ""What is in the picture?"", ""What is in the picture?"", ""What is in the picture?"", ""What is in the picture?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463966.jpg""","""What is in the picture?""","[[{""id"": ""g0.0"", ""content"": ""boy on skateboard by skate ramp""}, {""id"": ""g0.1"", ""content"": ""boy on fence""}, {""id"": ""g0.2"", ""content"": ""man on skateboard""}], [{""id"": ""g1.0"", ""content"": ""boy skateboarding""}, {""id"": ""g1.1"", ""content"": ""young male skateboarding""}, {""id"": ""g1.2"", ""content"": ""boy""}, {""id"": ""g1.3"", ""content"": ""man skateboarding""}], [{""id"": ""g2.0"", ""content"": ""skateboarder""}]]","[""What is in the picture?"", ""What is in the picture?"", ""What is in the picture?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000464112.jpg""","""What is the name of the flowering plant in the background?""","[[{""id"": ""g0.0"", ""content"": ""acadia bush""}], [{""id"": ""g1.0"", ""content"": ""wisteria""}], [{""id"": ""g2.0"", ""content"": ""weeping willow""}, {""id"": ""g2.1"", ""content"": ""willow""}], [{""id"": ""g3.0"", ""content"": ""shrub""}], [{""id"": ""g4.0"", ""content"": ""tulip""}], [{""id"": ""g5.0"", ""content"": ""tree""}], [{""id"": ""g6.0"", ""content"": ""crepe myrtle""}]]","[""What is the name of the flowering plant in the background?"", ""What is the name of the flowering plant in the background?"", ""What is the name of the flowering plant in the background?"", ""What is the name of the flowering plant in the background?"", ""What is the name of the flowering plant in the background?"", ""What is the name of the flowering plant in the background?"", ""What is the name of the flowering plant in the background?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000464443.jpg""","""What is the guy thing about?""","[[{""id"": ""g0.0"", ""content"": ""what game to play""}], [{""id"": ""g1.0"", ""content"": ""relaxing""}], [{""id"": ""g2.0"", ""content"": ""game""}, {""id"": ""g2.1"", ""content"": ""playing game""}], [{""id"": ""g3.0"", ""content"": ""video games""}, {""id"": ""g3.1"", ""content"": ""video game""}], [{""id"": ""g4.0"", ""content"": ""reading""}], [{""id"": ""g5.0"", ""content"": ""wii""}], [{""id"": ""g6.0"", ""content"": ""his morning""}]]","[""What is the guy thing about?"", ""What is the guy thing about?"", ""What is the guy thing about?"", ""What is the guy thing about?"", ""What is the guy thing about?"", ""What is the guy thing about?"", ""What is the guy thing about?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000464558.jpg""","""Where is the cat?""","[[{""id"": ""g0.0"", ""content"": ""in fridge""}, {""id"": ""g0.1"", ""content"": ""in cabinet""}, {""id"": ""g0.2"", ""content"": ""in refrigerator""}], [{""id"": ""g1.0"", ""content"": ""refrigerator""}], [{""id"": ""g2.0"", ""content"": ""shelf""}, {""id"": ""g2.1"", ""content"": ""on shelf""}], [{""id"": ""g3.0"", ""content"": ""closet""}], [{""id"": ""g4.0"", ""content"": ""cabinets""}]]","[""Where is the cat?"", ""Where is the cat?"", ""Where is the cat?"", ""Where is the cat?"", ""Where is the cat?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000464744.jpg""","""What electronic device is on the table?""","[[{""id"": ""g0.0"", ""content"": ""computer mouse""}, {""id"": ""g0.1"", ""content"": ""remote and mouse""}], [{""id"": ""g1.0"", ""content"": ""mouse""}], [{""id"": ""g2.0"", ""content"": ""tv""}, {""id"": ""g2.1"", ""content"": ""tv changer""}], [{""id"": ""g3.0"", ""content"": ""remote""}], [{""id"": ""g4.0"", ""content"": ""television""}]]","[""What electronic device is on the table?"", ""What electronic device is on the table?"", ""What electronic device is on the table?"", ""What electronic device is on the table?"", ""What electronic device is on the table?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000464779.jpg""","""What is just hanging above the man's head?""","[[{""id"": ""g0.0"", ""content"": ""tree branch""}], [{""id"": ""g1.0"", ""content"": ""branch""}], [{""id"": ""g2.0"", ""content"": ""branches""}], [{""id"": ""g3.0"", ""content"": ""hit by branch""}], [{""id"": ""g4.0"", ""content"": ""twig""}], [{""id"": ""g5.0"", ""content"": ""giraffe""}], [{""id"": ""g6.0"", ""content"": ""leaves""}]]","[""What is just hanging above the man's head?"", ""What is just hanging above the man's head?"", ""What is just hanging above the man's head?"", ""What is just hanging above the man's head?"", ""What is just hanging above the man's head?"", ""What is just hanging above the man's head?"", ""What is just hanging above the man's head?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000464812.jpg""","""Why can't we see the boy in the middle's number?""","[[{""id"": ""g0.0"", ""content"": ""number is on his backside""}, {""id"": ""g0.1"", ""content"": ""on his back""}, {""id"": ""g0.2"", ""content"": ""it's on his back""}], [{""id"": ""g1.0"", ""content"": ""covered""}], [{""id"": ""g2.0"", ""content"": ""he is facing us""}, {""id"": ""g2.1"", ""content"": ""facing forward""}], [{""id"": ""g3.0"", ""content"": ""no""}], [{""id"": ""g4.0"", ""content"": ""back of jersey""}], [{""id"": ""g5.0"", ""content"": ""shirt""}], [{""id"": ""g6.0"", ""content"": ""blocked""}]]","[""Why can't we see the boy in the middle's number?"", ""Why can't we see the boy in the middle's number?"", ""Why can't we see the boy in the middle's number?"", ""Why can't we see the boy in the middle's number?"", ""Why can't we see the boy in the middle's number?"", ""Why can't we see the boy in the middle's number?"", ""Why can't we see the boy in the middle's number?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000464937.jpg""","""Are the fruits white?""","[[{""id"": ""g0.0"", ""content"": ""yes""}, {""id"": ""g0.1"", ""content"": ""some are""}, {""id"": ""g0.2"", ""content"": ""some""}], [{""id"": ""g1.0"", ""content"": ""no""}]]","[""Are the fruits white?"", ""Are the fruits white?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465047.jpg""","""Where is the bicycle?""","[[{""id"": ""g0.0"", ""content"": ""on rode""}], [{""id"": ""g1.0"", ""content"": ""in road""}, {""id"": ""g1.1"", ""content"": ""road""}, {""id"": ""g1.2"", ""content"": ""on road""}], [{""id"": ""g2.0"", ""content"": ""street""}], [{""id"": ""g3.0"", ""content"": ""in street""}, {""id"": ""g3.1"", ""content"": ""on street""}], [{""id"": ""g4.0"", ""content"": ""no""}]]","[""Where is the bicycle?"", ""Where is the bicycle?"", ""Where is the bicycle?"", ""Where is the bicycle?"", ""Where is the bicycle?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465163.jpg""","""What are two differences between the photos?""","[[{""id"": ""g0.0"", ""content"": ""angle and area""}], [{""id"": ""g1.0"", ""content"": ""red can and blue window""}, {""id"": ""g1.1"", ""content"": ""trash can and oven are in second picture""}, {""id"": ""g1.2"", ""content"": ""trash can and layout""}], [{""id"": ""g2.0"", ""content"": ""it's different room""}], [{""id"": ""g3.0"", ""content"": ""rooms""}], [{""id"": ""g4.0"", ""content"": ""red""}], [{""id"": ""g5.0"", ""content"": ""night and day""}], [{""id"": ""g6.0"", ""content"": ""size, location""}], [{""id"": ""g7.0"", ""content"": ""kitchen""}]]","[""What are two differences between the photos?"", ""What are two differences between the photos?"", ""What are two differences between the photos?"", ""What are two differences between the photos?"", ""What are two differences between the photos?"", ""What are two differences between the photos?"", ""What are two differences between the photos?"", ""What are two differences between the photos?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465196.jpg""","""What does the gesture the people are making mean?""","[[{""id"": ""g0.0"", ""content"": ""posing""}], [{""id"": ""g1.0"", ""content"": ""happy""}, {""id"": ""g1.1"", ""content"": ""nothing""}], [{""id"": ""g2.0"", ""content"": ""sassy""}], [{""id"": ""g3.0"", ""content"": ""posing for photo""}, {""id"": ""g3.1"", ""content"": ""pose""}], [{""id"": ""g4.0"", ""content"": ""hello""}]]","[""What does the gesture the people are making mean?"", ""What does the gesture the people are making mean?"", ""What does the gesture the people are making mean?"", ""What does the gesture the people are making mean?"", ""What does the gesture the people are making mean?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465196.jpg""","""What is the woman's hand?""","[[{""id"": ""g0.0"", ""content"": ""poles""}], [{""id"": ""g1.0"", ""content"": ""ski pole""}, {""id"": ""g1.1"", ""content"": ""ski poles""}], [{""id"": ""g2.0"", ""content"": ""gloves""}], [{""id"": ""g3.0"", ""content"": ""in her pocket""}, {""id"": ""g3.1"", ""content"": ""in jacket""}], [{""id"": ""g4.0"", ""content"": ""pocket""}]]","[""What is the woman's hand?"", ""What is the woman's hand?"", ""What is the woman's hand?"", ""What is the woman's hand?"", ""What is the woman's hand?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046524.jpg""","""What is the name of the style on the person's shirt?""","[[{""id"": ""g0.0"", ""content"": ""flowered""}], [{""id"": ""g1.0"", ""content"": ""tank top""}], [{""id"": ""g2.0"", ""content"": ""colorful""}], [{""id"": ""g3.0"", ""content"": ""sleeveless beaded""}], [{""id"": ""g4.0"", ""content"": ""abstract""}], [{""id"": ""g5.0"", ""content"": ""floral""}], [{""id"": ""g6.0"", ""content"": ""i don't know""}]]","[""What is the name of the style on the person's shirt?"", ""What is the name of the style on the person's shirt?"", ""What is the name of the style on the person's shirt?"", ""What is the name of the style on the person's shirt?"", ""What is the name of the style on the person's shirt?"", ""What is the name of the style on the person's shirt?"", ""What is the name of the style on the person's shirt?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465285.jpg""","""What vegetable is next to the flowers?""","[[{""id"": ""g0.0"", ""content"": ""peppers""}, {""id"": ""g0.1"", ""content"": ""red peppers""}], [{""id"": ""g1.0"", ""content"": ""tomato""}], [{""id"": ""g2.0"", ""content"": ""onions""}], [{""id"": ""g3.0"", ""content"": ""chile""}], [{""id"": ""g4.0"", ""content"": ""banana""}, {""id"": ""g4.1"", ""content"": ""bananas""}], [{""id"": ""g5.0"", ""content"": ""artichokes""}], [{""id"": ""g6.0"", ""content"": ""nothing""}], [{""id"": ""g7.0"", ""content"": ""squash""}]]","[""What vegetable is next to the flowers?"", ""What vegetable is next to the flowers?"", ""What vegetable is next to the flowers?"", ""What vegetable is next to the flowers?"", ""What vegetable is next to the flowers?"", ""What vegetable is next to the flowers?"", ""What vegetable is next to the flowers?"", ""What vegetable is next to the flowers?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465351.jpg""","""What sport is the boy playing?""","[[{""id"": ""g0.0"", ""content"": ""kite""}], [{""id"": ""g1.0"", ""content"": ""katie""}], [{""id"": ""g2.0"", ""content"": ""kite flying""}, {""id"": ""g2.1"", ""content"": ""flying kite""}], [{""id"": ""g3.0"", ""content"": ""kiting""}], [{""id"": ""g4.0"", ""content"": ""kites""}]]","[""What sport is the boy playing?"", ""What sport is the boy playing?"", ""What sport is the boy playing?"", ""What sport is the boy playing?"", ""What sport is the boy playing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465468.jpg""","""What number is on the black shirt?""","[[{""id"": ""g0.0"", ""content"": ""30""}], [{""id"": ""g1.0"", ""content"": ""5""}, {""id"": ""g1.1"", ""content"": ""8""}], [{""id"": ""g2.0"", ""content"": ""unknown""}], [{""id"": ""g3.0"", ""content"": ""1""}, {""id"": ""g3.1"", ""content"": ""2""}], [{""id"": ""g4.0"", ""content"": ""0""}]]","[""What number is on the black shirt?"", ""What number is on the black shirt?"", ""What number is on the black shirt?"", ""What number is on the black shirt?"", ""What number is on the black shirt?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465595.jpg""","""What kind of cake is on this white plate?""","[[{""id"": ""g0.0"", ""content"": ""rum cake""}], [{""id"": ""g1.0"", ""content"": ""carrot""}], [{""id"": ""g2.0"", ""content"": ""chocolate""}], [{""id"": ""g3.0"", ""content"": ""birthday""}], [{""id"": ""g4.0"", ""content"": ""white""}], [{""id"": ""g5.0"", ""content"": ""nut cake""}], [{""id"": ""g6.0"", ""content"": ""vanilla""}], [{""id"": ""g7.0"", ""content"": ""blueberry""}]]","[""What kind of cake is on this white plate?"", ""What kind of cake is on this white plate?"", ""What kind of cake is on this white plate?"", ""What kind of cake is on this white plate?"", ""What kind of cake is on this white plate?"", ""What kind of cake is on this white plate?"", ""What kind of cake is on this white plate?"", ""What kind of cake is on this white plate?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465613.jpg""","""What is embroidered in the blue case on the boy's lap?""","[[{""id"": ""g0.0"", ""content"": ""mario""}], [{""id"": ""g1.0"", ""content"": ""ghostbusters""}], [{""id"": ""g2.0"", ""content"": ""unsure""}], [{""id"": ""g3.0"", ""content"": ""dog""}], [{""id"": ""g4.0"", ""content"": ""yellow""}], [{""id"": ""g5.0"", ""content"": ""cartoon""}], [{""id"": ""g6.0"", ""content"": ""i don't know""}], [{""id"": ""g7.0"", ""content"": ""emblem""}]]","[""What is embroidered in the blue case on the boy's lap?"", ""What is embroidered in the blue case on the boy's lap?"", ""What is embroidered in the blue case on the boy's lap?"", ""What is embroidered in the blue case on the boy's lap?"", ""What is embroidered in the blue case on the boy's lap?"", ""What is embroidered in the blue case on the boy's lap?"", ""What is embroidered in the blue case on the boy's lap?"", ""What is embroidered in the blue case on the boy's lap?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465765.jpg""","""What is covering the trees in the background?""","[[{""id"": ""g0.0"", ""content"": ""snow""}], [{""id"": ""g1.0"", ""content"": ""can't say""}], [{""id"": ""g2.0"", ""content"": ""sky""}], [{""id"": ""g3.0"", ""content"": ""shadows""}], [{""id"": ""g4.0"", ""content"": ""pine needles""}], [{""id"": ""g5.0"", ""content"": ""nothing""}], [{""id"": ""g6.0"", ""content"": ""ice""}]]","[""What is covering the trees in the background?"", ""What is covering the trees in the background?"", ""What is covering the trees in the background?"", ""What is covering the trees in the background?"", ""What is covering the trees in the background?"", ""What is covering the trees in the background?"", ""What is covering the trees in the background?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000465813.jpg""","""What type of sweater is the man wearing?""","[[{""id"": ""g0.0"", ""content"": ""pullover""}], [{""id"": ""g1.0"", ""content"": ""colorful""}, {""id"": ""g1.1"", ""content"": ""colorful one""}], [{""id"": ""g2.0"", ""content"": ""multicolor""}, {""id"": ""g2.1"", ""content"": ""multi-colored""}], [{""id"": ""g3.0"", ""content"": ""ugly""}], [{""id"": ""g4.0"", ""content"": ""weird colored sweater""}, {""id"": ""g4.1"", ""content"": ""green \""look at me!\"" sweater""}]]","[""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?"", ""What type of sweater is the man wearing?""]"
