imgUrl,questionStr,answerGroups,answerQuestions
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044291.jpg""","""How many umbrellas in the photo?""","[[{""id"": ""g0.0"", ""content"": ""13""}, {""id"": ""g0.1"", ""content"": ""10""}, {""id"": ""g0.2"", ""content"": ""15""}, {""id"": ""g0.3"", ""content"": ""12""}, {""id"": ""g0.4"", ""content"": ""11""}, {""id"": ""g0.5"", ""content"": ""14""}]]","[""How many umbrellas in the photo?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442911.jpg""","""What time does it say on the clock?""","[[{""id"": ""g0.0"", ""content"": ""240""}], [{""id"": ""g1.0"", ""content"": ""2:40""}], [{""id"": ""g2.0"", ""content"": ""2:42""}, {""id"": ""g2.1"", ""content"": ""8:13""}, {""id"": ""g2.2"", ""content"": ""2:43""}]]","[""What time does it say on the clock?"", ""What time does it say on the clock?"", ""What time does it say on the clock?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442961.jpg""","""What is the person holding?""","[[{""id"": ""g0.0"", ""content"": ""tennis racket""}], [{""id"": ""g1.0"", ""content"": ""racquet""}], [{""id"": ""g2.0"", ""content"": ""racket""}]]","[""What is the person holding?"", ""What is the person holding?"", ""What is the person holding?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000442980.jpg""","""Are these zebras living in the wild?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""no""}]]","[""Are these zebras living in the wild?"", ""Are these zebras living in the wild?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443005.jpg""","""Why is the background blurry why the rest isn't?""","[[{""id"": ""g0.0"", ""content"": ""they are riding fast""}, {""id"": ""g0.1"", ""content"": ""they are speeding""}, {""id"": ""g0.2"", ""content"": ""not focused""}], [{""id"": ""g1.0"", ""content"": ""camera is focused on moving bike""}, {""id"": ""g1.1"", ""content"": ""motorcycle is moving""}, {""id"": ""g1.2"", ""content"": ""bike is moving""}], [{""id"": ""g2.0"", ""content"": ""movement""}], [{""id"": ""g3.0"", ""content"": ""professional picture""}, {""id"": ""g3.1"", ""content"": ""bad camera work""}]]","[""Why is the background blurry why the rest isn't?"", ""Why is the background blurry why the rest isn't?"", ""Why is the background blurry why the rest isn't?"", ""Why is the background blurry why the rest isn't?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443056.jpg""","""How many baskets are on display at the store?""","[[{""id"": ""g0.0"", ""content"": ""100""}, {""id"": ""g0.1"", ""content"": ""80""}], [{""id"": ""g1.0"", ""content"": ""4""}, {""id"": ""g1.1"", ""content"": ""more than 5""}], [{""id"": ""g2.0"", ""content"": ""10""}, {""id"": ""g2.1"", ""content"": ""12""}, {""id"": ""g2.2"", ""content"": ""23""}, {""id"": ""g2.3"", ""content"": ""11""}], [{""id"": ""g3.0"", ""content"": ""several""}]]","[""How many baskets are on display at the store?"", ""How many baskets are on display at the store?"", ""How many baskets are on display at the store?"", ""How many baskets are on display at the store?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443082.jpg""","""What does the man's shirt say?""","[[{""id"": ""g0.0"", ""content"": ""eagles""}], [{""id"": ""g1.0"", ""content"": ""michigan""}], [{""id"": ""g2.0"", ""content"": ""miami eagles legends, all state champions usa""}], [{""id"": ""g3.0"", ""content"": ""america beautiful""}], [{""id"": ""g4.0"", ""content"": ""miami eagles""}, {""id"": ""g4.1"", ""content"": ""miami eagles usa""}], [{""id"": ""g5.0"", ""content"": ""m""}], [{""id"": ""g6.0"", ""content"": ""can't read it""}], [{""id"": ""g7.0"", ""content"": ""united""}]]","[""What does the man's shirt say?"", ""What does the man's shirt say?"", ""What does the man's shirt say?"", ""What does the man's shirt say?"", ""What does the man's shirt say?"", ""What does the man's shirt say?"", ""What does the man's shirt say?"", ""What does the man's shirt say?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443086.jpg""","""Can you tell what time of day it is by the shadow?""","[[{""id"": ""g0.0"", ""content"": ""no""}], [{""id"": ""g1.0"", ""content"": ""not sure""}], [{""id"": ""g2.0"", ""content"": ""noon""}]]","[""Can you tell what time of day it is by the shadow?"", ""Can you tell what time of day it is by the shadow?"", ""Can you tell what time of day it is by the shadow?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044327.jpg""","""What trick is he performing?""","[[{""id"": ""g0.0"", ""content"": ""rail riding""}], [{""id"": ""g1.0"", ""content"": ""ollie""}], [{""id"": ""g2.0"", ""content"": ""skateboard trick""}], [{""id"": ""g3.0"", ""content"": ""rail grinding""}], [{""id"": ""g4.0"", ""content"": ""railslide""}, {""id"": ""g4.1"", ""content"": ""loop""}], [{""id"": ""g5.0"", ""content"": ""rail slide""}], [{""id"": ""g6.0"", ""content"": ""grinding""}], [{""id"": ""g7.0"", ""content"": ""slide""}]]","[""What trick is he performing?"", ""What trick is he performing?"", ""What trick is he performing?"", ""What trick is he performing?"", ""What trick is he performing?"", ""What trick is he performing?"", ""What trick is he performing?"", ""What trick is he performing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044332.jpg""","""What flower buds are on this plant?""","[[{""id"": ""g0.0"", ""content"": ""lilles""}], [{""id"": ""g1.0"", ""content"": ""azalea""}], [{""id"": ""g2.0"", ""content"": ""regular""}, {""id"": ""g2.1"", ""content"": ""iris""}], [{""id"": ""g3.0"", ""content"": ""none""}], [{""id"": ""g4.0"", ""content"": ""pink""}], [{""id"": ""g5.0"", ""content"": ""there are pink flower buds""}], [{""id"": ""g6.0"", ""content"": ""none""}], [{""id"": ""g7.0"", ""content"": ""lily""}]]","[""What flower buds are on this plant?"", ""What flower buds are on this plant?"", ""What flower buds are on this plant?"", ""What flower buds are on this plant?"", ""What flower buds are on this plant?"", ""What flower buds are on this plant?"", ""What flower buds are on this plant?"", ""What flower buds are on this plant?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044332.jpg""","""How long will these flowers live?""","[[{""id"": ""g0.0"", ""content"": ""week""}], [{""id"": ""g1.0"", ""content"": ""forever""}], [{""id"": ""g2.0"", ""content"": ""3 days""}, {""id"": ""g2.1"", ""content"": ""5 years""}, {""id"": ""g2.2"", ""content"": ""5 days""}], [{""id"": ""g3.0"", ""content"": ""10 inches""}], [{""id"": ""g4.0"", ""content"": ""not long""}]]","[""How long will these flowers live?"", ""How long will these flowers live?"", ""How long will these flowers live?"", ""How long will these flowers live?"", ""How long will these flowers live?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044332.jpg""","""What kind of flower is in the vase?""","[[{""id"": ""g0.0"", ""content"": ""iris""}], [{""id"": ""g1.0"", ""content"": ""wild""}], [{""id"": ""g2.0"", ""content"": ""lilacs""}], [{""id"": ""g3.0"", ""content"": ""pink and white""}, {""id"": ""g3.1"", ""content"": ""pink""}], [{""id"": ""g4.0"", ""content"": ""daisies""}], [{""id"": ""g5.0"", ""content"": ""orchids""}], [{""id"": ""g6.0"", ""content"": ""variety""}], [{""id"": ""g7.0"", ""content"": ""lilies""}], [{""id"": ""g8.0"", ""content"": ""tulips""}]]","[""What kind of flower is in the vase?"", ""What kind of flower is in the vase?"", ""What kind of flower is in the vase?"", ""What kind of flower is in the vase?"", ""What kind of flower is in the vase?"", ""What kind of flower is in the vase?"", ""What kind of flower is in the vase?"", ""What kind of flower is in the vase?"", ""What kind of flower is in the vase?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044332.jpg""","""What is kept near to the pot?""","[[{""id"": ""g0.0"", ""content"": ""figurines""}], [{""id"": ""g1.0"", ""content"": ""figurine""}], [{""id"": ""g2.0"", ""content"": ""doll""}], [{""id"": ""g3.0"", ""content"": ""statues""}], [{""id"": ""g4.0"", ""content"": ""statue""}], [{""id"": ""g5.0"", ""content"": ""wooden figurines""}], [{""id"": ""g6.0"", ""content"": ""decorations""}]]","[""What is kept near to the pot?"", ""What is kept near to the pot?"", ""What is kept near to the pot?"", ""What is kept near to the pot?"", ""What is kept near to the pot?"", ""What is kept near to the pot?"", ""What is kept near to the pot?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044332.jpg""","""What kind of flower is this?""","[[{""id"": ""g0.0"", ""content"": ""fern""}], [{""id"": ""g1.0"", ""content"": ""lily""}], [{""id"": ""g2.0"", ""content"": ""pink""}], [{""id"": ""g3.0"", ""content"": ""pansy""}, {""id"": ""g3.1"", ""content"": ""pansies""}], [{""id"": ""g4.0"", ""content"": ""lilly""}], [{""id"": ""g5.0"", ""content"": ""various""}], [{""id"": ""g6.0"", ""content"": ""rose""}], [{""id"": ""g7.0"", ""content"": ""varied""}], [{""id"": ""g8.0"", ""content"": ""lilac""}]]","[""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?"", ""What kind of flower is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044337.jpg""","""Is the stove new?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""no""}]]","[""Is the stove new?"", ""Is the stove new?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443373.jpg""","""How many cups are in the picture?""","[[{""id"": ""g0.0"", ""content"": ""2""}, {""id"": ""g0.1"", ""content"": ""1""}]]","[""How many cups are in the picture?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443443.jpg""","""What sort of photography was used to capture the blurred red line?""","[[{""id"": ""g0.0"", ""content"": ""stop motion""}, {""id"": ""g0.1"", ""content"": ""slow motion""}], [{""id"": ""g1.0"", ""content"": ""time elapse""}, {""id"": ""g1.1"", ""content"": ""time lapse""}], [{""id"": ""g2.0"", ""content"": ""fast forward""}], [{""id"": ""g3.0"", ""content"": ""timed""}], [{""id"": ""g4.0"", ""content"": ""i don't know""}], [{""id"": ""g5.0"", ""content"": ""quicktime""}], [{""id"": ""g6.0"", ""content"": ""speed""}]]","[""What sort of photography was used to capture the blurred red line?"", ""What sort of photography was used to capture the blurred red line?"", ""What sort of photography was used to capture the blurred red line?"", ""What sort of photography was used to capture the blurred red line?"", ""What sort of photography was used to capture the blurred red line?"", ""What sort of photography was used to capture the blurred red line?"", ""What sort of photography was used to capture the blurred red line?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443496.jpg""","""Why is there different container?""","[[{""id"": ""g0.0"", ""content"": ""for different food""}, {""id"": ""g0.1"", ""content"": ""different food""}, {""id"": ""g0.2"", ""content"": ""for different dishes""}], [{""id"": ""g1.0"", ""content"": ""different foods""}, {""id"": ""g1.1"", ""content"": ""separate foods""}], [{""id"": ""g2.0"", ""content"": ""no container""}], [{""id"": ""g3.0"", ""content"": ""prevent mess""}], [{""id"": ""g4.0"", ""content"": ""soup""}], [{""id"": ""g5.0"", ""content"": ""sauce""}]]","[""Why is there different container?"", ""Why is there different container?"", ""Why is there different container?"", ""Why is there different container?"", ""Why is there different container?"", ""Why is there different container?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443497.jpg""","""Why is the skier pointed this way on the mountain?""","[[{""id"": ""g0.0"", ""content"": ""posing""}], [{""id"": ""g1.0"", ""content"": ""slow down""}], [{""id"": ""g2.0"", ""content"": ""going downhill""}], [{""id"": ""g3.0"", ""content"": ""control""}], [{""id"": ""g4.0"", ""content"": ""skiing""}, {""id"": ""g4.1"", ""content"": ""skiing downhill""}], [{""id"": ""g5.0"", ""content"": ""turning""}], [{""id"": ""g6.0"", ""content"": ""he will be heading down mountain""}, {""id"": ""g6.1"", ""content"": ""that is way he is skiing""}, {""id"": ""g6.2"", ""content"": ""going to bottom""}]]","[""Why is the skier pointed this way on the mountain?"", ""Why is the skier pointed this way on the mountain?"", ""Why is the skier pointed this way on the mountain?"", ""Why is the skier pointed this way on the mountain?"", ""Why is the skier pointed this way on the mountain?"", ""Why is the skier pointed this way on the mountain?"", ""Why is the skier pointed this way on the mountain?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443497.jpg""","""Why might this skier be involved in some kind of competition?""","[[{""id"": ""g0.0"", ""content"": ""he isn't""}], [{""id"": ""g1.0"", ""content"": ""tag on jacket""}, {""id"": ""g1.1"", ""content"": ""he's wearing tag""}], [{""id"": ""g2.0"", ""content"": ""to try to win""}, {""id"": ""g2.1"", ""content"": ""don't think he is""}, {""id"": ""g2.2"", ""content"": ""because of white pass on his jacket""}], [{""id"": ""g3.0"", ""content"": ""unsure""}], [{""id"": ""g4.0"", ""content"": ""has number""}], [{""id"": ""g5.0"", ""content"": ""tag""}]]","[""Why might this skier be involved in some kind of competition?"", ""Why might this skier be involved in some kind of competition?"", ""Why might this skier be involved in some kind of competition?"", ""Why might this skier be involved in some kind of competition?"", ""Why might this skier be involved in some kind of competition?"", ""Why might this skier be involved in some kind of competition?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443522.jpg""","""What color is the toast?""","[[{""id"": ""g0.0"", ""content"": ""yellow""}], [{""id"": ""g1.0"", ""content"": ""beige and brown""}, {""id"": ""g1.1"", ""content"": ""ivory and brown""}, {""id"": ""g1.2"", ""content"": ""brown""}, {""id"": ""g1.3"", ""content"": ""brown and yellow""}], [{""id"": ""g2.0"", ""content"": ""white""}]]","[""What color is the toast?"", ""What color is the toast?"", ""What color is the toast?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000044358.jpg""","""What is the man doing?""","[[{""id"": ""g0.0"", ""content"": ""filling wine glass""}, {""id"": ""g0.1"", ""content"": ""filling glass""}, {""id"": ""g0.2"", ""content"": ""filling glass with wine""}], [{""id"": ""g1.0"", ""content"": ""pouring wine""}], [{""id"": ""g2.0"", ""content"": ""repairing""}], [{""id"": ""g3.0"", ""content"": ""getting drink""}], [{""id"": ""g4.0"", ""content"": ""looking""}]]","[""What is the man doing?"", ""What is the man doing?"", ""What is the man doing?"", ""What is the man doing?"", ""What is the man doing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443607.jpg""","""Who is at the bench?""","[[{""id"": ""g0.0"", ""content"": ""no bench""}], [{""id"": ""g1.0"", ""content"": ""nobody""}], [{""id"": ""g2.0"", ""content"": ""couple""}], [{""id"": ""g3.0"", ""content"": ""kid""}], [{""id"": ""g4.0"", ""content"": ""man""}], [{""id"": ""g5.0"", ""content"": ""rider""}], [{""id"": ""g6.0"", ""content"": ""no one""}]]","[""Who is at the bench?"", ""Who is at the bench?"", ""Who is at the bench?"", ""Who is at the bench?"", ""Who is at the bench?"", ""Who is at the bench?"", ""Who is at the bench?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443607.jpg""","""What is the man looking out of?""","[[{""id"": ""g0.0"", ""content"": ""carriage""}, {""id"": ""g0.1"", ""content"": ""horse carriage""}], [{""id"": ""g1.0"", ""content"": ""wagon""}], [{""id"": ""g2.0"", ""content"": ""buggy""}], [{""id"": ""g3.0"", ""content"": ""glasses""}], [{""id"": ""g4.0"", ""content"": ""he's looking out his eyes""}, {""id"": ""g4.1"", ""content"": ""eyes""}], [{""id"": ""g5.0"", ""content"": ""tree""}]]","[""What is the man looking out of?"", ""What is the man looking out of?"", ""What is the man looking out of?"", ""What is the man looking out of?"", ""What is the man looking out of?"", ""What is the man looking out of?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443607.jpg""","""What is the man sitting on?""","[[{""id"": ""g0.0"", ""content"": ""carriage""}], [{""id"": ""g1.0"", ""content"": ""cart""}], [{""id"": ""g2.0"", ""content"": ""wagon""}], [{""id"": ""g3.0"", ""content"": ""bench""}]]","[""What is the man sitting on?"", ""What is the man sitting on?"", ""What is the man sitting on?"", ""What is the man sitting on?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443650.jpg""","""What color are the boats?""","[[{""id"": ""g0.0"", ""content"": ""blue""}], [{""id"": ""g1.0"", ""content"": ""blue, white""}], [{""id"": ""g2.0"", ""content"": ""blue, brown""}], [{""id"": ""g3.0"", ""content"": ""blue and white""}, {""id"": ""g3.1"", ""content"": ""blue and beige""}], [{""id"": ""g4.0"", ""content"": ""blue and yellow""}, {""id"": ""g4.1"", ""content"": ""blue green and yellow""}]]","[""What color are the boats?"", ""What color are the boats?"", ""What color are the boats?"", ""What color are the boats?"", ""What color are the boats?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443650.jpg""","""What time of day is it?""","[[{""id"": ""g0.0"", ""content"": ""evening""}, {""id"": ""g0.1"", ""content"": ""afternoon""}, {""id"": ""g0.2"", ""content"": ""morning""}], [{""id"": ""g1.0"", ""content"": ""sunset""}], [{""id"": ""g2.0"", ""content"": ""about 6 o'clock""}, {""id"": ""g2.1"", ""content"": ""4 o'clock""}], [{""id"": ""g3.0"", ""content"": ""dusk""}, {""id"": ""g3.1"", ""content"": ""dawn""}]]","[""What time of day is it?"", ""What time of day is it?"", ""What time of day is it?"", ""What time of day is it?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443667.jpg""","""Where is the bus going?""","[[{""id"": ""g0.0"", ""content"": ""5th avenue""}, {""id"": ""g0.1"", ""content"": ""5 av""}], [{""id"": ""g1.0"", ""content"": ""5av/bway""}, {""id"": ""g1.1"", ""content"": ""south""}], [{""id"": ""g2.0"", ""content"": ""5av/bway""}], [{""id"": ""g3.0"", ""content"": ""5 avenue""}], [{""id"": ""g4.0"", ""content"": ""5av bway""}], [{""id"": ""g5.0"", ""content"": ""lgbt pride""}]]","[""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?"", ""Where is the bus going?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443702.jpg""","""What is the dog playing with?""","[[{""id"": ""g0.0"", ""content"": ""sunglasses""}], [{""id"": ""g1.0"", ""content"": ""ball""}], [{""id"": ""g2.0"", ""content"": ""hat""}], [{""id"": ""g3.0"", ""content"": ""sunglasses and hat""}, {""id"": ""g3.1"", ""content"": ""glasses and hat""}], [{""id"": ""g4.0"", ""content"": ""glasses""}, {""id"": ""g4.1"", ""content"": ""hat, glasses""}], [{""id"": ""g5.0"", ""content"": ""nothing""}]]","[""What is the dog playing with?"", ""What is the dog playing with?"", ""What is the dog playing with?"", ""What is the dog playing with?"", ""What is the dog playing with?"", ""What is the dog playing with?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443702.jpg""","""Why is this dog wearing a hat?""","[[{""id"": ""g0.0"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""it's sunny""}], [{""id"": ""g2.0"", ""content"": ""for fun""}], [{""id"": ""g3.0"", ""content"": ""funny""}], [{""id"": ""g4.0"", ""content"": ""to look cool""}, {""id"": ""g4.1"", ""content"": ""to be funny""}], [{""id"": ""g5.0"", ""content"": ""owners""}], [{""id"": ""g6.0"", ""content"": ""being silly""}]]","[""Why is this dog wearing a hat?"", ""Why is this dog wearing a hat?"", ""Why is this dog wearing a hat?"", ""Why is this dog wearing a hat?"", ""Why is this dog wearing a hat?"", ""Why is this dog wearing a hat?"", ""Why is this dog wearing a hat?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443741.jpg""","""What does the flag say?""","[[{""id"": ""g0.0"", ""content"": ""nothing""}], [{""id"": ""g1.0"", ""content"": ""usa""}], [{""id"": ""g2.0"", ""content"": ""no flag""}, {""id"": ""g2.1"", ""content"": ""there's no flag""}], [{""id"": ""g3.0"", ""content"": ""american""}], [{""id"": ""g4.0"", ""content"": ""united states""}], [{""id"": ""g5.0"", ""content"": ""welcome""}]]","[""What does the flag say?"", ""What does the flag say?"", ""What does the flag say?"", ""What does the flag say?"", ""What does the flag say?"", ""What does the flag say?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443823.jpg""","""Does it appear to be sunrise or sunset?""","[[{""id"": ""g0.0"", ""content"": ""sunrise""}], [{""id"": ""g1.0"", ""content"": ""neither""}, {""id"": ""g1.1"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""sunset""}]]","[""Does it appear to be sunrise or sunset?"", ""Does it appear to be sunrise or sunset?"", ""Does it appear to be sunrise or sunset?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443823.jpg""","""Who is pulling on the other side?""","[[{""id"": ""g0.0"", ""content"": ""wind""}], [{""id"": ""g1.0"", ""content"": ""man""}], [{""id"": ""g2.0"", ""content"": ""anyone""}], [{""id"": ""g3.0"", ""content"": ""person""}], [{""id"": ""g4.0"", ""content"": ""no one""}], [{""id"": ""g5.0"", ""content"": ""guy""}], [{""id"": ""g6.0"", ""content"": ""kite flyer""}]]","[""Who is pulling on the other side?"", ""Who is pulling on the other side?"", ""Who is pulling on the other side?"", ""Who is pulling on the other side?"", ""Who is pulling on the other side?"", ""Who is pulling on the other side?"", ""Who is pulling on the other side?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443869.jpg""","""What is the main dish on the white plate?""","[[{""id"": ""g0.0"", ""content"": ""bread""}], [{""id"": ""g1.0"", ""content"": ""pork""}], [{""id"": ""g2.0"", ""content"": ""sushi""}], [{""id"": ""g3.0"", ""content"": ""seafood""}], [{""id"": ""g4.0"", ""content"": ""turkey""}], [{""id"": ""g5.0"", ""content"": ""scallops""}], [{""id"": ""g6.0"", ""content"": ""shrimp""}], [{""id"": ""g7.0"", ""content"": ""chicken""}]]","[""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?"", ""What is the main dish on the white plate?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443880.jpg""","""Where are the mugs kept?""","[[{""id"": ""g0.0"", ""content"": ""rack on counter""}, {""id"": ""g0.1"", ""content"": ""on rack""}], [{""id"": ""g1.0"", ""content"": ""on mug tree""}, {""id"": ""g1.1"", ""content"": ""mug tree""}], [{""id"": ""g2.0"", ""content"": ""next to microwave""}, {""id"": ""g2.1"", ""content"": ""near microwave""}], [{""id"": ""g3.0"", ""content"": ""wooden holder""}], [{""id"": ""g4.0"", ""content"": ""counter""}]]","[""Where are the mugs kept?"", ""Where are the mugs kept?"", ""Where are the mugs kept?"", ""Where are the mugs kept?"", ""Where are the mugs kept?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443909.jpg""","""What's laying on the furthest trailer?""","[[{""id"": ""g0.0"", ""content"": ""men""}], [{""id"": ""g1.0"", ""content"": ""people""}], [{""id"": ""g2.0"", ""content"": ""cab""}], [{""id"": ""g3.0"", ""content"": ""soldiers""}], [{""id"": ""g4.0"", ""content"": ""soldier""}], [{""id"": ""g5.0"", ""content"": ""nothing""}], [{""id"": ""g6.0"", ""content"": ""trolley car""}]]","[""What's laying on the furthest trailer?"", ""What's laying on the furthest trailer?"", ""What's laying on the furthest trailer?"", ""What's laying on the furthest trailer?"", ""What's laying on the furthest trailer?"", ""What's laying on the furthest trailer?"", ""What's laying on the furthest trailer?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443909.jpg""","""How many police are there?""","[[{""id"": ""g0.0"", ""content"": ""9""}, {""id"": ""g0.1"", ""content"": ""7""}, {""id"": ""g0.2"", ""content"": ""10""}, {""id"": ""g0.3"", ""content"": ""6""}, {""id"": ""g0.4"", ""content"": ""8""}], [{""id"": ""g1.0"", ""content"": ""0""}]]","[""How many police are there?"", ""How many police are there?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443909.jpg""","""What animal is on the flatbed?""","[[{""id"": ""g0.0"", ""content"": ""none""}], [{""id"": ""g1.0"", ""content"": ""human""}], [{""id"": ""g2.0"", ""content"": ""no animal""}, {""id"": ""g2.1"", ""content"": ""no""}], [{""id"": ""g3.0"", ""content"": ""man""}], [{""id"": ""g4.0"", ""content"": ""people""}], [{""id"": ""g5.0"", ""content"": ""dog""}]]","[""What animal is on the flatbed?"", ""What animal is on the flatbed?"", ""What animal is on the flatbed?"", ""What animal is on the flatbed?"", ""What animal is on the flatbed?"", ""What animal is on the flatbed?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443937.jpg""","""What is at the top of the whole orange?""","[[{""id"": ""g0.0"", ""content"": ""smiley face""}], [{""id"": ""g1.0"", ""content"": ""chocolate""}], [{""id"": ""g2.0"", ""content"": ""leaves""}], [{""id"": ""g3.0"", ""content"": ""orange""}], [{""id"": ""g4.0"", ""content"": ""candy""}], [{""id"": ""g5.0"", ""content"": ""stem and leaf""}], [{""id"": ""g6.0"", ""content"": ""cloves""}], [{""id"": ""g7.0"", ""content"": ""raisins""}], [{""id"": ""g8.0"", ""content"": ""lemon""}]]","[""What is at the top of the whole orange?"", ""What is at the top of the whole orange?"", ""What is at the top of the whole orange?"", ""What is at the top of the whole orange?"", ""What is at the top of the whole orange?"", ""What is at the top of the whole orange?"", ""What is at the top of the whole orange?"", ""What is at the top of the whole orange?"", ""What is at the top of the whole orange?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000443941.jpg""","""What directions does Main Street run?""","[[{""id"": ""g0.0"", ""content"": ""0""}], [{""id"": ""g1.0"", ""content"": ""north""}, {""id"": ""g1.1"", ""content"": ""east""}], [{""id"": ""g2.0"", ""content"": ""north to south""}, {""id"": ""g2.1"", ""content"": ""west to east""}, {""id"": ""g2.2"", ""content"": ""east to west""}], [{""id"": ""g3.0"", ""content"": ""4""}], [{""id"": ""g4.0"", ""content"": ""north-south""}], [{""id"": ""g5.0"", ""content"": ""no main street""}]]","[""What directions does Main Street run?"", ""What directions does Main Street run?"", ""What directions does Main Street run?"", ""What directions does Main Street run?"", ""What directions does Main Street run?"", ""What directions does Main Street run?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000444036.jpg""","""What is in the dish?""","[[{""id"": ""g0.0"", ""content"": ""pasta""}], [{""id"": ""g1.0"", ""content"": ""bread pudding""}], [{""id"": ""g2.0"", ""content"": ""beef""}], [{""id"": ""g3.0"", ""content"": ""cheese""}, {""id"": ""g3.1"", ""content"": ""bread beef cheese""}], [{""id"": ""g4.0"", ""content"": ""dessert""}], [{""id"": ""g5.0"", ""content"": ""desert""}], [{""id"": ""g6.0"", ""content"": ""stew""}]]","[""What is in the dish?"", ""What is in the dish?"", ""What is in the dish?"", ""What is in the dish?"", ""What is in the dish?"", ""What is in the dish?"", ""What is in the dish?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit//COCO_train2014_000000444173.jpg""","""What type of filter is used in this picture?""","[[{""id"": ""g0.0"", ""content"": ""black and white""}], [{""id"": ""g1.0"", ""content"": ""unknown""}], [{""id"": ""g2.0"", ""content"": ""fisheye""}], [{""id"": ""g3.0"", ""content"": ""old""}], [{""id"": ""g4.0"", ""content"": ""lens""}]]","[""What type of filter is used in this picture?"", ""What type of filter is used in this picture?"", ""What type of filter is used in this picture?"", ""What type of filter is used in this picture?"", ""What type of filter is used in this picture?""]"
